estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
57,1.2,47000,504,26.3,"Altona North",39,5117,null,null,54464,6416,8.8,39,3749,23.6,5959,945,240,49084,null,0.2,null,126,53867,324.6,10397,15.9,953,26.6,2.7,242,19718,null,18.0,1.75,4.2,0.409,4285,0.42,19083,195,345.6,null,null,28.0,34305,584,305,null,"213021343",21.9,78.0,2405,65,11.2,1039,4.5,10.5,null,null,null,2015,null,null,135,22.2,13416,40,37
58,1.0,59917,371,20.0,"Newport",43,6299,null,null,71265,10192,7.2,41,3061,18.2,9897,1414,140,60760,null,0.22,null,86,72132,705.3,19027,17.5,679,28.4,6.1,270,26600,null,31.1,1.81,4.35,0.424,7597,0.42,22018,176,735.2,null,null,25.6,29034,394,730,null,"213021344",47.9,81.5,1329,49,9.9,699,5.9,21.2,null,null,null,2015,null,null,231,36.2,11432,42,39
57,1.2,49618,135,25.3,"Seabrook",42,2086,null,null,55044,2786,6.6,41,1450,21.4,2707,314,53,50624,null,0.24,null,41,54966,149.0,16917,14.5,392,24.8,2.3,138,25385,null,6.0,1.67,3.92,0.382,1839,0.43,19095,65,153.1,null,null,30.2,13189,160,123,null,"213021345",3.8,84.5,324,null,7.5,413,3.9,1.6,null,null,null,2015,null,null,90,23.2,13641,42,39
58,1.4,60111,416,18.9,"Williamstown",48,15972,null,null,74870,9309,6.0,47,4273,21.5,8533,1174,77,57329,null,0.17,null,84,82819,638.9,20494,23.5,454,35.3,9.9,888,30335,null,50.1,2.01,5.74,0.501,7492,0.35,42705,148,771.0,null,null,21.6,33914,334,1076,null,"213021346",119.7,72.6,1342,21,19.2,491,9.1,36.5,null,null,null,2015,null,null,328,38.1,10878,48,44
57,1.6,44872,1080,28.8,"Melton",43,4179,null,null,47372,9112,7.5,41,4831,23.7,8883,1067,428,44527,null,0.21,null,473,48924,420.8,12731,15.2,1765,25.3,6.7,95,23131,null,19.3,1.61,3.7,0.387,5093,0.44,18099,174,445.8,null,null,31.3,25262,1019,257,null,"213041356",21.3,82.6,1790,199,7.8,1978,4.6,6.5,null,null,null,2015,null,null,289,16.2,13834,43,38
58,0.7,41650,825,29.1,"Braybrook",37,2314,null,null,45709,8465,8.5,35,4310,27.7,8559,1176,329,40778,null,0.2,null,234,47351,391.2,10000,16.6,1342,27.2,1.7,122,15553,null,20.7,1.71,4.27,0.416,5148,0.4,17585,443,400.8,null,null,27.5,26573,1234,292,null,"213031347",11.9,84.1,1427,107,6.5,1457,5.2,7.8,null,null,null,2015,null,null,107,15.7,11830,36,33
58,0.6,56850,238,21.9,"Seddon - Kingsville",40,3736,null,null,64427,5391,7.0,38,2549,19.0,5501,830,87,56271,null,0.22,null,46,65726,354.4,16803,16.1,383,27.0,2.2,186,22673,null,16.4,1.75,4.2,0.411,3781,0.42,19794,147,354.3,null,null,26.9,34480,356,316,null,"213031350",14.1,85.2,670,30,6.8,399,4.7,10.9,null,null,null,2015,null,null,99,32.2,8522,39,37
57,1.5,47177,1043,27.7,"Melton South",40,2889,null,null,50012,10508,6.3,38,3264,21.8,10341,1131,437,47005,null,0.23,null,540,51038,517.2,12483,14.6,2084,24.6,6.6,77,21734,null,18.4,1.6,3.6,0.376,5797,0.44,16313,165,536.3,null,null,32.6,25595,992,251,null,"213041357",16.7,85.6,1716,181,6.3,2309,4.3,6.4,null,null,null,2015,null,null,304,17.9,11830,41,36
58,0.6,42376,658,27.9,"Footscray",36,2841,null,null,47152,8912,7.0,33,2040,27.1,9386,1279,132,40602,null,0.21,null,108,49954,442.6,12430,17.1,663,27.9,2.7,135,23782,null,22.0,1.8,4.45,0.425,5778,0.41,17231,376,445.2,null,null,26.0,24279,968,314,null,"213031348",16.4,86.0,1151,87,6.2,727,5.6,7.6,null,null,null,2015,null,null,114,18.9,7543,34,32
57,1.2,46847,611,28.7,"Melton West",39,1542,null,null,49650,8491,6.2,38,2491,21.3,8480,868,332,46601,null,0.24,null,401,50588,421.0,10698,14.1,1639,24.0,4.5,58,21936,null,15.2,1.6,3.54,0.369,4675,0.45,17493,174,429.5,null,null,32.4,15396,685,196,null,"213041358",7.2,86.9,1044,133,5.4,1879,3.9,3.0,null,null,null,2015,null,null,206,17.6,12772,40,36
57,1.0,50749,197,23.4,"Maribyrnong",41,7089,null,null,57408,7163,5.7,37,4488,22.6,7012,818,79,49454,null,0.2,null,53,61104,402.5,18679,19.1,479,30.0,4.1,240,28225,null,20.9,1.76,4.4,0.438,5347,0.4,25518,327,437.7,null,null,28.1,29215,346,431,null,"213031349",37.9,82.1,655,26,10.9,520,6.5,12.6,null,null,null,2015,null,null,145,25.9,12115,38,34
58,0.8,38717,118,36.3,"Rockbank - Mount Cottrell",51,7376,null,null,42888,889,10.9,43,24556,25.7,814,144,40,37666,null,0.26,null,28,44269,34.9,11413,16.7,120,27.3,0.5,252,19186,null,3.0,1.69,3.71,0.416,568,0.45,20654,null,39.4,null,null,24.8,59362,103,43,null,"213041359",4.2,73.8,191,null,14.1,135,4.9,2.6,null,null,null,2015,null,null,25,13.2,14785,45,40
57,0.8,59460,334,19.9,"Yarraville",41,5581,null,null,69192,8657,6.0,39,3181,18.8,8655,1202,105,59937,null,0.21,null,63,70906,598.9,11614,17.9,482,28.7,3.9,215,22410,null,27.0,1.76,4.28,0.426,6467,0.41,22436,170,613.8,null,null,26.0,20584,338,554,null,"213031352",36.1,83.8,1229,40,9.0,518,5.9,11.4,null,null,null,2015,null,null,174,35.3,7955,40,38
58,1.4,49051,663,26.1,"Bacchus Marsh",45,6516,null,null,54728,10840,5.7,43,3198,21.8,10273,1211,273,48759,null,0.2,null,293,56788,562.2,13404,16.8,1363,27.2,8.5,157,24228,null,23.9,1.74,4.12,0.412,7118,0.42,19734,141,615.6,null,null,27.6,26067,612,545,null,"213041353",46.4,81.3,2025,111,11.2,1564,5.6,14.2,null,null,null,2015,null,null,352,24.5,9631,45,40
57,0.5,50417,381,26.1,"Hillside",41,4007,null,null,55240,10580,5.9,39,4059,19.8,10252,1145,235,49885,null,0.25,null,159,56371,566.3,12612,15.3,1246,25.5,3.0,128,22055,null,20.6,1.67,3.68,0.386,6906,0.45,17959,220,596.4,null,null,30.6,39974,444,315,null,"213041355",27.7,84.8,844,47,8.3,1502,4.5,12.6,null,null,null,2015,null,null,135,23.5,12534,40,38
58,1.2,45862,96,27.4,"Burnside",42,2039,null,null,50478,2326,8.4,42,2947,23.9,2221,283,58,47335,null,0.23,null,52,50131,112.1,9928,14.6,383,24.8,1.2,123,21611,null,4.8,1.64,3.87,0.383,1354,0.42,16798,57,116.6,null,null,30.9,18036,139,75,null,"213041461",2.8,83.3,234,null,7.1,454,4.0,1.4,null,null,null,2015,null,null,54,17.8,13967,42,40
55,0.6,49857,111,26.2,"Burnside Heights",37,1641,null,null,53902,2986,7.9,37,3052,20.5,2874,373,67,50915,null,0.24,null,59,53845,154.9,12286,13.6,440,23.6,0.9,61,21938,null,7.3,1.59,3.6,0.363,1702,0.44,19437,65,160.8,null,null,32.3,16693,160,53,null,"213041462",2.8,86.6,269,null,4.6,522,3.6,0.9,null,null,null,2015,null,null,39,21.0,13746,37,36
56,0.6,51227,370,24.5,"Caroline Springs",40,4091,null,null,57201,10449,6.5,39,4322,20.6,10110,1166,223,52106,null,0.23,null,199,58065,578.3,10000,16.4,1473,26.6,3.2,93,19222,null,23.3,1.67,3.87,0.398,6594,0.43,19990,218,606.7,null,null,30.1,29260,536,371,null,"213041463",27.0,84.9,901,58,7.7,1745,5.4,10.9,null,null,null,2015,null,null,169,24.7,13822,40,39
58,1.4,46152,541,28.2,"Hoppers Crossing - North",42,3430,null,null,50838,10849,7.1,42,2726,22.8,10487,1241,260,46275,null,0.22,null,242,51837,533.1,19041,15.8,1494,26.2,9.3,140,28693,null,23.1,1.67,3.82,0.395,6830,0.44,18622,242,562.4,null,null,30.1,18652,732,407,null,"213051361",23.4,83.2,1234,111,7.9,1736,4.8,7.6,null,null,null,2015,null,null,323,18.9,12618,44,40
58,1.7,44223,658,27.9,"Hoppers Crossing - South",40,2232,null,null,49004,9912,6.6,42,2019,25.2,9579,1061,301,45625,null,0.2,null,250,48852,469.4,18377,15.2,1568,25.8,8.9,130,23374,null,17.6,1.66,4.02,0.396,6105,0.41,16571,266,484.2,null,null,30.1,12918,865,361,null,"213051362",13.6,83.4,2034,125,7.8,1799,4.3,4.7,null,null,null,2015,null,null,380,16.7,12626,45,39
56,0.8,53200,264,22.9,"Point Cook - North",39,1788,null,null,61830,12284,6.3,38,2718,20.9,11819,1427,155,55076,null,0.2,null,225,60394,730.8,11993,15.8,2035,26.4,5.8,85,26530,null,26.9,1.72,4.23,0.406,8299,0.41,18876,196,741.9,null,null,27.7,17255,515,453,null,"213051465",14.8,84.6,728,70,7.8,2270,4.7,7.8,null,null,null,2015,null,null,219,28.5,11686,39,37
57,0.9,45489,287,27.8,"Laverton",34,1920,null,null,50726,4630,9.1,34,3620,24.0,4517,645,111,46023,null,0.22,null,82,51350,229.1,18666,16.0,585,26.6,1.5,67,21090,null,13.1,1.68,3.93,0.403,2820,0.43,20385,81,237.7,null,null,29.3,19814,453,136,null,"213051363",5.4,84.2,444,48,5.5,638,4.9,2.7,null,null,null,2015,null,null,69,18.9,14400,35,33
56,0.6,47439,447,26.9,"Tarneit",36,1519,null,null,52733,17057,9.1,35,3055,22.2,16367,2442,254,48958,null,0.23,null,454,51974,863.1,13909,14.6,3151,24.8,5.9,51,24087,null,40.0,1.64,3.79,0.38,9621,0.43,16384,290,886.5,null,null,31.3,29531,819,389,null,"213051365",14.6,85.3,971,125,4.8,3681,4.2,11.5,null,null,null,2015,null,null,245,19.6,12094,36,34
51,0.4,47392,188,27.2,"Truganina",34,961,null,null,52481,10181,11.1,34,2310,22.0,9551,1745,123,50011,null,0.23,null,245,51184,501.2,9982,14.1,1951,24.1,1.6,53,17901,null,29.5,1.61,3.68,0.372,5561,0.44,16920,162,521.1,null,null,32.2,16875,458,184,null,"213051366",5.3,84.3,315,50,3.9,2228,3.9,3.1,null,null,null,2015,null,null,90,18.6,13209,34,33
57,1.6,43750,839,29.3,"Werribee - East",41,2418,null,null,47528,9303,7.3,40,2474,24.9,9177,1073,331,44064,null,0.21,null,338,48046,436.2,13515,15.5,1702,25.8,6.9,97,21270,null,18.1,1.63,3.87,0.394,5288,0.42,16905,256,447.0,null,null,30.2,22728,1089,278,null,"213051467",12.8,84.3,1847,158,6.2,1921,4.8,6.3,null,null,null,2015,null,null,323,15.6,13007,43,39
56,1.1,45853,765,31.0,"Carrum Downs",42,2594,null,null,47859,11116,6.0,40,1311,20.6,11272,1155,216,45599,null,0.26,null,401,49477,539.5,10000,14.5,1861,24.1,5.8,70,21720,null,19.8,1.57,3.26,0.36,6206,0.48,17109,225,550.0,null,null,33.3,26904,795,231,null,"214011370",16.1,87.7,1806,109,4.9,2178,4.8,6.2,null,null,null,2015,null,null,267,15.1,12282,41,38
58,1.7,47668,483,27.3,"Werribee - West",44,7442,null,null,53353,6377,5.9,42,2306,21.7,6162,701,191,47982,null,0.21,null,194,56662,328.8,16436,19.4,979,29.5,5.7,154,23465,null,13.0,1.69,3.9,0.423,4092,0.43,18594,147,361.3,null,null,29.8,23191,627,261,null,"213051468",30.5,83.2,1063,91,9.0,1105,8.4,6.1,null,null,null,2015,null,null,242,21.3,10000,45,40
58,2.0,43836,1526,28.1,"Frankston",44,4851,null,null,47856,11712,7.3,42,2822,25.9,11209,1525,245,43748,null,0.18,null,429,48821,536.4,14052,16.3,1720,26.8,9.7,153,23358,null,26.9,1.67,4.13,0.41,7577,0.4,17649,324,571.8,null,null,29.4,23952,1251,538,null,"214011371",36.8,79.6,2789,158,10.5,1901,5.1,12.9,null,null,null,2015,null,null,414,16.6,11415,45,39
58,2.1,41910,1450,30.9,"Frankston North",44,2106,null,null,44332,8729,6.7,42,1800,26.3,8704,985,399,42043,null,0.17,null,513,44485,385.9,12597,14.6,1843,24.9,6.2,107,20516,null,17.5,1.59,3.94,0.39,5060,0.4,17749,234,388.3,null,null,30.2,17363,1249,302,null,"214011372",10.7,82.4,2925,184,8.2,2056,4.1,5.2,null,null,null,2015,null,null,303,12.6,12685,44,39
58,1.1,46941,560,27.5,"Langwarrin",45,5242,null,null,52437,14249,7.2,43,3919,22.4,13476,1814,169,46591,null,0.23,null,312,54106,706.6,13469,16.8,1551,27.2,7.9,144,20972,null,41.7,1.7,3.96,0.406,9648,0.43,22985,219,771.0,null,null,29.0,38148,652,676,null,"214011374",50.6,81.5,2111,102,9.7,1825,5.4,25.8,null,null,null,2015,null,null,375,21.1,13780,45,40
60,1.7,46180,329,25.3,"Frankston South",48,9008,null,null,57581,10968,8.0,46,3499,25.4,9525,1572,114,46996,null,0.17,null,104,58368,548.5,16486,19.2,829,30.6,9.7,383,23707,null,39.1,1.94,5.04,0.458,8322,0.39,24848,150,640.2,null,null,23.6,25774,347,919,null,"214011373",75.0,72.1,2322,40,17.2,939,6.3,23.7,null,null,null,2015,null,null,410,25.7,13861,49,42
59,2.2,41968,1076,29.5,"Hastings - Somers",47,7650,null,null,48470,11326,8.1,44,4069,26.3,10272,1613,279,41876,null,0.19,null,385,50661,497.9,21059,18.5,1651,29.3,12.1,202,25125,null,32.6,1.81,4.38,0.437,7435,0.41,20240,133,573.8,null,null,25.7,37730,807,701,null,"214021379",56.9,75.7,2826,117,13.1,1869,6.3,26.4,null,null,null,2015,null,null,482,18.4,12720,48,40
60,2.2,43052,823,26.0,"Mornington",47,12582,null,null,53316,13350,8.0,47,4196,27.9,11104,1942,185,44627,null,0.15,null,255,55845,592.0,19790,22.9,1334,33.8,13.8,441,25032,null,45.7,1.9,5.12,0.487,9864,0.37,23556,169,745.5,null,null,24.3,39109,656,1197,null,"214021380",124.1,68.5,4437,81,20.1,1555,9.9,46.8,null,null,null,2015,null,null,553,21.9,12218,51,43
58,2.0,46472,873,27.0,"Seaford (Vic.)",43,3854,null,null,50976,8999,7.8,42,2627,23.4,8609,1193,193,47398,null,0.18,null,229,51114,438.9,14277,15.8,1134,26.1,8.2,132,25529,null,23.0,1.63,3.92,0.4,5884,0.42,19279,154,460.0,null,null,31.2,22497,785,415,null,"214011375",22.7,80.0,2196,105,9.7,1272,5.0,9.3,null,null,null,2015,null,null,321,18.4,13891,44,40
60,1.7,51305,256,21.6,"Mount Eliza",50,22248,null,null,67460,11130,7.1,49,4487,25.0,8940,1531,50,48282,null,0.14,null,49,76527,603.1,21375,26.8,529,38.9,13.6,1325,33955,null,55.2,2.12,6.09,0.542,9154,0.35,36027,112,851.7,null,null,20.0,53374,182,1356,null,"214021381",203.7,62.8,1795,null,26.9,608,12.0,72.4,null,null,null,2015,null,null,401,33.4,12741,50,44
59,1.5,45287,275,25.1,"Mount Martha",47,14528,null,null,58327,10979,8.9,47,4403,26.2,9030,1751,79,45352,null,0.17,null,105,62304,526.7,18203,22.6,820,34.4,9.9,476,26034,null,48.8,2.02,5.32,0.492,8361,0.38,27876,115,684.0,null,null,21.6,75740,256,1067,null,"214021382",121.5,66.7,2352,24,21.7,1017,8.6,80.8,null,null,null,2015,null,null,381,27.1,15191,49,43
59,2.3,36863,653,28.6,"Point Nepean",49,19252,null,null,45447,9735,13.2,50,5294,31.9,7376,2040,206,35685,null,0.15,null,198,52866,335.2,18478,27.4,998,38.7,10.7,893,25336,null,51.7,2.02,5.49,0.534,7062,0.37,25321,100,514.6,null,null,21.8,104791,591,1002,null,"214021383",136.0,58.6,3201,55,24.9,1209,12.7,105.0,null,null,null,2015,null,null,422,17.8,17322,55,44
57,0.9,50545,252,25.9,"Skye - Sandhurst",43,4253,null,null,57735,7403,6.5,41,4853,19.9,7201,877,100,50212,null,0.24,null,137,58985,415.7,14116,17.7,901,28.1,4.1,83,26769,null,19.6,1.68,3.73,0.409,4757,0.45,22342,115,436.7,null,null,29.7,30109,273,289,null,"214011376",20.2,84.6,683,42,7.6,1097,5.8,8.7,null,null,null,2015,null,null,154,24.5,12354,43,39
58,1.8,35932,134,25.8,"Ararat Region",56,10055,null,null,38294,1826,21.4,49,2212,34.6,1367,737,43,31775,null,0.11,null,20,46190,52.3,22381,20.7,144,33.1,1.6,847,26214,null,18.5,1.97,6.44,0.511,1423,0.31,25103,null,84.3,null,null,22.8,29031,100,162,null,"215011387",14.3,58.1,433,null,18.2,210,6.4,4.7,null,null,null,2015,null,null,62,16.8,11655,52,42
58,1.2,39745,369,29.5,"Nhill Region",53,7405,null,null,41292,3878,22.3,50,2244,29.5,2889,1435,98,37985,null,0.12,null,46,47671,119.3,8137,19.8,343,31.4,2.8,824,20663,null,44.3,1.84,5.56,0.488,3073,0.33,30852,22,184.9,null,null,23.8,31949,222,332,null,"215011390",22.8,58.4,1191,39,17.5,451,6.5,10.6,null,null,null,2015,null,null,134,17.2,18801,52,43
59,2.4,39579,357,28.1,"Dromana",49,13052,null,null,49003,5996,10.3,49,5421,29.8,4842,1070,106,41158,null,0.15,null,112,51660,237.3,14108,22.9,601,34.0,6.9,482,24031,null,21.6,1.91,5.38,0.492,4421,0.36,20195,52,309.8,null,null,23.4,45887,310,536,null,"214021377",57.7,65.0,2171,22,21.2,725,9.6,24.6,null,null,null,2015,null,null,288,18.8,13597,53,44
58,1.2,34585,313,27.3,"St Arnaud",55,6992,null,null,36924,1895,17.9,50,1719,36.0,1524,638,51,32411,null,0.1,null,30,41146,56.3,13987,19.2,195,30.6,1.0,532,25132,null,13.2,1.86,6.16,0.491,1477,0.3,20630,null,78.0,null,null,24.5,12675,135,143,null,"215011391",10.3,62.2,652,null,18.5,258,5.8,1.8,null,null,null,2015,null,null,38,12.3,8737,52,42
58,1.8,39316,605,27.7,"Stawell",54,5108,null,null,45372,4393,10.2,48,2106,30.7,3856,908,139,40937,null,0.11,null,98,45332,175.0,10993,17.8,504,28.8,4.2,357,24478,null,12.0,1.77,5.08,0.455,3044,0.35,13165,24,199.1,null,null,26.4,18326,321,296,null,"215011392",15.5,73.0,1351,56,14.5,611,5.7,5.4,null,null,null,2015,null,null,172,15.2,5620,51,44
57,1.1,35643,133,30.1,"West Wimmera",55,6775,null,null,38284,1599,27.0,51,1315,33.0,1146,786,33,32116,null,0.1,null,null,41891,43.9,9218,19.0,129,30.5,0.8,771,21620,null,15.2,1.81,5.14,0.494,1264,0.35,19334,null,67.0,null,null,23.2,49886,73,156,null,"215011393",8.6,55.5,486,null,16.3,177,5.6,7.8,null,null,null,2015,null,null,37,13.7,11960,52,45
59,2.1,42078,116,25.3,"Flinders",56,27891,null,null,60020,3688,13.4,53,7594,28.2,2549,967,21,37999,null,0.14,null,null,71278,153.0,24441,30.9,166,43.6,4.9,3309,32636,null,24.7,2.29,6.24,0.581,3062,0.37,25514,33,262.9,null,null,19.7,67611,66,573,null,"214021378",85.4,50.5,473,null,32.7,238,12.9,38.7,null,null,null,2015,null,null,151,26.8,10989,55,46
59,1.2,34832,500,27.2,"Yarriambiack",54,8234,null,null,37509,3651,18.4,51,1913,35.8,2752,1346,151,33881,null,0.05,null,69,40333,103.2,9874,19.7,361,32.0,1.8,1010,15646,null,22.6,1.94,7.79,0.552,2891,0.25,16760,21,147.3,null,null,23.3,37723,229,340,null,"215011394",23.8,57.9,1182,44,21.7,445,6.1,12.8,null,null,null,2015,null,null,115,13.7,10441,53,44
58,1.2,41609,217,28.5,"Irymple",51,8868,null,null,45905,3462,11.0,46,2705,27.3,3035,851,77,40403,null,0.15,null,61,49328,139.3,13349,17.9,333,28.8,2.8,344,26231,null,12.4,1.85,4.83,0.442,2434,0.38,14534,28,170.8,null,null,25.4,32133,178,247,null,"215021395",21.6,73.2,764,30,14.0,489,5.9,7.9,null,null,null,2015,null,null,105,18.8,5711,48,42
58,1.3,38239,253,30.1,"Merbein",54,5451,null,null,40882,2444,11.7,46,3274,31.5,2256,620,82,36882,null,0.13,null,61,42870,92.2,13421,17.3,339,28.3,1.4,222,21335,null,7.5,1.76,5.03,0.451,1495,0.35,12052,25,104.8,null,null,25.4,18008,209,133,null,"215021396",8.1,75.5,664,62,10.9,446,5.2,2.4,null,null,null,2015,null,null,65,13.0,4028,50,42
60,2.8,35919,1232,30.0,"Rosebud - McCrae",48,8683,null,null,43178,10276,10.4,48,2913,33.1,8408,1679,317,37324,null,0.14,null,302,43618,363.0,15922,19.1,1355,30.2,11.8,455,23042,null,34.3,1.87,5.26,0.459,6994,0.35,20452,129,448.2,null,null,23.0,33738,864,825,null,"214021384",60.7,65.9,5147,125,20.1,1593,6.8,27.8,null,null,null,2015,null,null,514,13.9,15369,54,43
58,0.9,40017,192,27.0,"Mildura Region",56,6164,null,null,40770,2012,23.9,49,3310,31.1,1536,819,49,35440,null,0.1,null,46,45703,62.6,10707,19.8,213,31.4,1.1,620,24214,null,22.3,1.85,5.72,0.52,1532,0.32,27219,null,92.0,null,null,25.2,50746,117,212,null,"215021398",9.4,59.7,490,null,14.8,285,6.3,10.8,null,null,null,2015,null,null,46,16.7,17591,52,41
57,1.2,38564,369,31.6,"Red Cliffs",52,4113,null,null,40237,3066,12.4,45,3836,29.5,2846,766,104,36982,null,0.16,null,102,42376,114.5,11276,17.8,435,28.5,1.4,177,16951,null,10.8,1.69,4.58,0.465,1882,0.37,14086,39,129.9,null,null,27.0,25351,259,185,null,"215021399",7.7,76.8,765,44,9.0,558,6.4,4.7,null,null,null,2015,null,null,80,11.9,6332,49,40
58,1.6,39739,1162,30.3,"Mildura - North",47,7266,null,null,41427,9004,6.1,41,2088,29.2,8972,1078,347,36266,null,0.17,null,392,46733,371.7,12811,19.2,1524,29.8,6.8,180,25451,null,18.7,1.75,4.65,0.441,5431,0.38,17350,126,420.8,null,null,26.0,19055,998,465,null,"215021469",39.5,80.8,2535,214,11.3,1812,7.4,8.9,null,null,null,2015,null,null,266,14.5,8989,45,36
58,1.1,36365,242,30.0,"Kerang",54,7358,null,null,40107,2112,11.0,49,2934,33.2,1760,481,52,36883,null,0.11,null,53,41104,70.6,10000,16.9,250,28.4,1.0,555,16600,null,6.7,1.76,5.52,0.454,1610,0.32,14017,null,86.8,null,null,25.3,13573,130,175,null,"215031402",11.8,68.0,784,31,19.7,324,4.8,2.4,null,null,null,2015,null,null,61,11.5,7965,52,43
