estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
null,null,null,null,null,"Melton South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,685,null,null,null,null,null,"213041357",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Footscray",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,692,null,null,null,null,null,"213031348",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Melton West",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,759,null,null,null,null,null,"213041358",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Maribyrnong",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,970,null,null,null,null,null,"213031349",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"West Footscray - Tottenham",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,725,null,null,null,null,null,"213031351",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rockbank - Mount Cottrell",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,654,null,null,null,null,null,"213041359",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Taylors Hill",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,859,null,null,null,null,null,"213041360",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Seddon - Kingsville",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,971,null,null,null,null,null,"213031350",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yarraville",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1016,null,null,null,null,null,"213031352",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Point Cook - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1011,null,null,null,null,null,"213051465",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bacchus Marsh",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,735,null,null,null,null,null,"213041353",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Hillside",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,831,null,null,null,null,null,"213041355",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Burnside",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,688,null,null,null,null,null,"213041461",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Burnside Heights",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,881,null,null,null,null,null,"213041462",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Caroline Springs",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,908,null,null,null,null,null,"213041463",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Hoppers Crossing - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,777,null,null,null,null,null,"213051361",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Laverton",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,662,null,null,null,null,null,"213051363",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Tarneit",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,864,null,null,null,null,null,"213051365",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Truganina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,889,null,null,null,null,null,"213051366",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Werribee - East",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,648,null,null,null,null,null,"213051467",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Carrum Downs",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,730,null,null,null,null,null,"214011370",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Werribee - West",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,768,null,null,null,null,null,"213051468",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Frankston",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,667,null,null,null,null,null,"214011371",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Frankston North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,583,null,null,null,null,null,"214011372",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Frankston South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,818,null,null,null,null,null,"214011373",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Langwarrin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,807,null,null,null,null,null,"214011374",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Seaford (Vic.)",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,694,null,null,null,null,null,"214011375",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mornington",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,697,null,null,null,null,null,"214021380",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mount Eliza",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,957,null,null,null,null,null,"214021381",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mount Martha",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,832,null,null,null,null,null,"214021382",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Point Nepean",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,613,null,null,null,null,null,"214021383",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Skye - Sandhurst",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,922,null,null,null,null,null,"214011376",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Dromana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,627,null,null,null,null,null,"214021377",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Nhill Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,546,null,null,null,null,null,"215011390",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"St Arnaud",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,507,null,null,null,null,null,"215011391",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Stawell",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,588,null,null,null,null,null,"215011392",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"West Wimmera",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,568,null,null,null,null,null,"215011393",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yarriambiack",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,525,null,null,null,null,null,"215011394",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Flinders",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,880,null,null,null,null,null,"214021378",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Hastings - Somers",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,658,null,null,null,null,null,"214021379",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rosebud - McCrae",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,537,null,null,null,null,null,"214021384",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Irymple",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,633,null,null,null,null,null,"215021395",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Merbein",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,558,null,null,null,null,null,"215021396",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mildura Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,597,null,null,null,null,null,"215021398",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Red Cliffs",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,540,null,null,null,null,null,"215021399",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mildura - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,560,null,null,null,null,null,"215021469",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Kerang",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,515,null,null,null,null,null,"215031402",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Robinvale",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,577,null,null,null,null,null,"215031403",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Somerville",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,751,null,null,null,null,null,"214021385",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Swan Hill",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,597,null,null,null,null,null,"215031404",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Swan Hill Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,565,null,null,null,null,null,"215031405",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Echuca",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,621,null,null,null,null,null,"216011406",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Kyabram",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,577,null,null,null,null,null,"216011407",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Lockington - Gunbower",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,580,null,null,null,null,null,"216011408",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Ararat",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,592,null,null,null,null,null,"215011386",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mooroopna",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,578,null,null,null,null,null,"216031415",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rochester",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,615,null,null,null,null,null,"216011409",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Ararat Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,591,null,null,null,null,null,"215011387",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Horsham",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,639,null,null,null,null,null,"215011388",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Horsham Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,660,null,null,null,null,null,"215011389",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mildura - South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,588,null,null,null,null,null,"215021470",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Shepparton - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,665,null,null,null,null,null,"216031416",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Shepparton - South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,626,null,null,null,null,null,"216031417",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Shepparton Region - East",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,718,null,null,null,null,null,"216031418",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Buloke",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,511,null,null,null,null,null,"215031400",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Gannawarra",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,533,null,null,null,null,null,"215031401",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rushworth",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,516,null,null,null,null,null,"216011410",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Cobram",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,548,null,null,null,null,null,"216021411",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Moira",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,596,null,null,null,null,null,"216021412",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Camperdown",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,569,null,null,null,null,null,"217031471",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Colac",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,606,null,null,null,null,null,"217031472",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Colac Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,638,null,null,null,null,null,"217031473",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Corangamite - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,548,null,null,null,null,null,"217031474",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Numurkah",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,559,null,null,null,null,null,"216021413",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
