estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
58,0.8,46015,681,27.7,"Keysborough",41,4546,null,null,52824,15103,7.1,40,5832,24.9,13972,1931,346,47598,null,0.18,null,216,52990,738.1,11582,17.7,1428,28.2,6.1,120,23332,null,37.0,1.7,4.14,0.421,9855,0.41,19180,371,800.3,null,null,29.0,38806,662,636,992,"212041314",44.8,81.4,2542,56,10.2,1986,6.3,24.7,null,738,null,2017,null,126,260,18.3,13000,41,37
59,0.6,35369,785,32.7,"Springvale",37,3069,null,null,39898,10891,10.0,36,5280,34.0,10250,1699,488,35859,null,0.17,null,170,40442,409.0,9956,16.8,1353,27.8,2.1,136,16853,null,32.9,1.71,4.42,0.428,6320,0.39,19344,373,440.5,null,null,23.8,43202,921,328,1545,"212041317",19.4,79.6,2546,60,9.2,1791,5.1,14.2,null,786,null,2017,null,185,127,9.5,15449,37,33
59,0.6,39649,434,33.7,"Springvale South",41,1853,null,null,42760,6405,8.2,39,2891,29.7,6150,787,210,40178,null,0.2,null,163,42777,263.0,10789,15.6,940,26.0,2.2,119,22343,null,15.7,1.61,4.08,0.4,3652,0.4,19898,270,274.0,null,null,26.7,35991,588,195,676,"212041318",6.8,83.5,1366,53,7.5,1239,4.6,7.0,null,403,null,2017,null,98,99,10.0,15899,40,36
58,0.8,41184,583,30.8,"Noble Park - East",34,1687,null,null,44149,6691,9.8,35,3812,28.3,6410,1141,208,42438,null,0.2,null,157,43924,283.0,10660,14.4,943,24.7,2.2,67,17972,null,18.5,1.62,3.93,0.388,3739,0.41,16249,192,293.9,null,null,30.1,25497,538,148,995,"212041459",6.3,83.0,1421,48,6.0,1177,4.1,3.8,null,373,null,2017,null,103,120,10.8,11715,36,34
57,0.7,39231,877,32.9,"Noble Park - West",36,1852,null,null,42313,9388,8.9,37,4912,29.8,8941,1377,312,40188,null,0.18,null,243,42015,378.3,10000,14.6,1415,25.0,2.4,96,18179,null,23.5,1.62,4.08,0.393,5134,0.4,17053,285,394.4,null,null,27.7,34522,805,253,1483,"212041460",9.5,82.5,2125,73,7.5,1763,4.1,8.7,null,559,null,2017,null,157,134,9.7,12428,39,35
60,0.9,47564,619,23.4,"Ashwood - Chadstone",42,6125,null,null,60387,10858,6.8,39,3576,27.3,9908,1528,143,49476,null,0.14,null,116,60464,598.3,15260,19.5,657,31.2,5.3,279,24366,null,33.7,1.96,5.7,0.475,8316,0.34,22041,234,656.5,null,null,23.0,39191,397,853,841,"212051319",50.9,76.8,1712,40,14.7,827,6.6,33.4,null,433,null,2017,null,36,219,26.4,9984,41,36
59,0.6,35296,306,25.4,"Clayton",34,3789,null,null,42068,9572,6.8,33,2430,36.6,9666,1237,105,32857,null,0.1,null,54,45295,406.6,17486,19.6,571,31.4,3.6,132,29619,null,24.4,2.03,7.05,0.49,6678,0.29,19734,745,433.6,null,null,22.1,35940,301,358,1268,"212051320",25.3,80.6,1434,24,11.4,738,7.0,12.9,null,291,null,2017,null,35,121,15.8,9850,34,31
66,1.4,40000,253,22.3,"Glen Waverley - East",46,8778,null,null,61101,12978,6.3,47,3607,34.2,10237,1566,113,47002,null,0.09,null,43,57032,625.5,22283,22.5,655,35.1,9.8,852,27813,null,38.9,2.26,8.27,0.534,10986,0.27,24847,290,740.2,null,null,19.3,27302,233,1537,585,"212051321",96.4,65.2,2399,19,25.6,983,8.1,42.0,null,403,null,2017,null,35,351,24.2,10766,48,41
54,0.4,48291,205,27.3,"Truganina",34,796,null,null,54655,13583,10.7,34,4370,22.8,12640,2609,161,51222,null,0.24,null,261,53233,690.8,10000,14.8,2215,25.1,2.0,33,19230,null,43.9,1.66,3.93,0.387,7440,0.42,16828,165,723.1,null,null,30.3,25560,410,299,1269,"213051366",5.9,84.0,459,49,4.2,2711,4.5,7.6,null,365,null,2017,null,245,104,19.6,11200,35,34
66,1.4,40629,274,22.8,"Glen Waverley - West",46,8068,null,null,57643,11497,6.7,45,3995,33.1,9435,1446,89,45871,null,0.1,null,46,56209,543.9,23031,21.6,609,33.9,8.8,569,30170,null,39.9,2.2,7.6,0.518,9489,0.29,27626,256,646.2,null,null,20.5,36068,249,1171,663,"212051322",76.6,67.9,1834,24,22.7,874,7.7,42.2,null,330,null,2017,null,43,293,23.6,11700,46,40
59,1.4,50542,375,25.0,"Werribee - South",47,9876,null,null,55918,6914,8.2,43,3770,22.7,6222,1057,108,50189,null,0.21,null,110,59566,347.9,15473,17.6,559,28.4,4.9,221,24977,null,28.1,1.76,4.37,0.424,4846,0.4,26580,122,411.8,null,null,27.4,53876,424,366,856,"213051368",47.9,76.4,1252,44,13.4,690,5.8,19.7,null,336,null,2017,null,45,197,24.9,13275,45,39
66,1.6,44434,205,22.2,"Mount Waverley - North",47,10392,null,null,63405,9666,6.4,47,3070,30.8,7775,1263,59,49446,null,0.11,null,25,62027,493.0,26694,22.5,424,34.8,9.7,863,32096,null,37.5,2.15,7.21,0.52,8077,0.3,29720,188,599.6,null,null,19.8,38356,194,1173,429,"212051323",83.9,66.7,1459,14,24.3,596,8.3,45.0,null,283,null,2017,null,23,301,27.3,10749,49,41
65,1.5,45197,240,22.8,"Wheelers Hill",49,14387,null,null,63329,12383,6.4,48,4243,29.7,9786,1538,117,50187,null,0.11,null,54,64230,619.7,24243,25.0,500,36.9,11.8,1122,31673,null,44.7,2.1,6.68,0.531,10431,0.32,29071,188,795.4,null,null,21.3,39981,213,1442,374,"212051327",150.1,65.3,2483,13,25.8,710,11.1,57.7,null,432,null,2017,null,23,372,26.2,13572,50,42
56,1.1,50157,550,27.0,"Wyndham Vale",36,1121,null,null,54402,13064,6.0,36,2804,21.0,12772,1600,326,51107,null,0.23,null,430,54340,694.8,13396,14.3,2221,24.4,6.7,40,22341,null,24.7,1.62,3.72,0.375,7390,0.43,15445,256,709.9,null,null,32.1,22685,797,243,1432,"213051369",8.3,88.0,1092,110,4.3,2707,4.1,5.5,null,741,null,2017,null,180,302,20.0,9551,37,36
67,1.7,46393,337,22.8,"Mount Waverley - South",45,9606,null,null,62862,11519,6.2,44,3803,28.8,9594,1446,103,50360,null,0.12,null,41,62081,603.1,24519,21.5,527,33.5,10.7,592,30002,null,38.7,2.06,6.55,0.505,9439,0.31,26793,246,715.1,null,null,21.4,42240,223,1335,557,"212051324",90.7,69.6,1947,22,21.6,733,7.8,56.4,null,396,null,2017,null,21,357,27.1,10350,46,40
60,1.1,46912,415,25.5,"Mulgrave",43,6976,null,null,57341,11083,6.7,42,4190,25.9,9846,1409,185,50000,null,0.15,null,85,57228,564.6,19850,19.4,705,30.4,6.0,276,26877,null,31.5,1.82,4.89,0.455,8309,0.37,22347,205,634.3,null,null,26.2,36932,355,732,575,"212051325",58.0,76.6,2480,35,14.8,978,7.4,27.0,null,525,null,2017,null,40,223,22.5,11518,43,39
58,0.7,41578,328,31.7,"Ardeer - Albion",36,1206,null,null,45982,4057,8.8,35,3057,26.9,4054,650,107,41895,null,0.2,null,129,46639,186.4,10000,15.2,525,25.9,1.1,61,18438,null,10.0,1.73,4.05,0.401,2300,0.43,15350,107,189.2,null,null,27.3,31176,465,112,852,"213011328",2.8,84.8,889,39,5.2,618,4.2,3.5,null,227,null,2017,null,55,62,14.2,11006,36,34
58,0.8,49202,530,24.2,"Oakleigh - Huntingdale",43,5844,null,null,58313,12608,6.6,39,2678,25.0,11887,1677,160,49972,null,0.16,null,84,58785,693.2,14832,17.4,700,28.7,5.2,244,24434,null,32.6,1.85,5.01,0.444,9363,0.37,19461,274,741.2,null,null,25.3,40391,394,805,859,"212051326",54.7,79.3,2292,26,12.4,919,5.4,32.5,null,522,null,2017,null,34,213,25.5,10817,41,37
57,0.4,46480,210,25.9,"Cairnlea",41,3152,null,null,52456,5349,8.6,40,7838,26.0,4994,720,168,48151,null,0.19,null,118,52140,262.0,9934,16.2,640,26.7,0.8,122,15221,null,16.0,1.7,4.42,0.415,3343,0.38,22163,223,278.9,null,null,29.3,42488,367,185,333,"213011329",10.5,82.3,464,28,8.3,864,5.3,7.9,null,355,null,2017,null,68,50,18.9,14232,41,38
56,0.7,53208,94,22.4,"Point Cook - East",38,6320,null,null,67044,7939,7.2,38,5036,23.6,7295,1076,56,55045,null,0.15,null,88,66413,489.1,19808,19.3,642,31.0,4.0,85,33131,null,24.8,1.89,5.15,0.468,5332,0.37,23023,72,527.3,null,null,23.9,38247,172,377,402,"213051464",33.7,79.4,282,21,11.9,803,6.5,14.4,null,182,null,2017,null,51,121,30.1,9593,40,37
58,0.9,45109,332,30.3,"Delahey",41,1727,null,null,48093,4418,6.9,40,4125,24.3,4280,494,189,45480,null,0.21,null,102,48203,205.8,10000,13.7,579,23.8,1.4,98,16582,null,8.6,1.63,3.77,0.374,2534,0.43,17340,162,213.0,null,null,31.1,28439,445,101,543,"213011331",4.4,85.7,832,38,6.0,761,3.7,2.9,null,390,null,2017,null,51,87,14.4,14551,42,37
56,0.7,46765,745,28.3,"Deer Park - Derrimut",37,1755,null,null,51308,13437,7.8,37,4371,23.7,12991,1807,455,47907,null,0.21,null,398,50950,666.5,10000,14.7,2172,25.0,3.9,58,21069,null,31.3,1.64,3.87,0.386,7515,0.42,17343,337,684.6,null,null,31.1,27141,1176,310,1529,"213011330",13.2,84.9,1985,132,5.9,2655,4.2,8.4,null,951,null,2017,null,247,187,16.9,11869,37,36
58,1.1,46550,458,27.5,"Keilor Downs",44,3865,null,null,53580,7347,6.9,42,4002,24.5,6820,881,284,48232,null,0.18,null,157,52925,365.4,16115,16.1,730,26.8,4.6,223,26616,null,17.1,1.73,4.22,0.415,5056,0.41,19379,204,388.8,null,null,28.3,44846,565,337,524,"213011332",19.5,80.7,1717,65,10.7,917,5.0,15.1,null,699,null,2017,null,63,173,19.6,12805,44,39
58,1.1,41394,648,32.8,"Kings Park (Vic.)",39,1504,null,null,44115,6253,8.4,39,3720,27.1,6067,784,463,42073,null,0.21,null,268,44438,267.6,9669,14.6,1248,24.7,2.8,94,21423,null,15.0,1.62,3.85,0.383,3192,0.42,19188,253,277.9,null,null,29.5,26066,843,112,843,"213011333",4.8,84.6,1603,97,5.7,1513,4.3,2.9,null,833,null,2017,null,138,130,10.6,15258,39,37
57,0.9,37904,920,32.6,"St Albans - North",35,1802,null,null,41496,9369,10.0,36,4942,31.2,8945,1505,490,38574,null,0.19,null,365,41719,371.2,10000,15.2,1695,25.7,2.9,104,18293,null,25.9,1.67,4.14,0.402,5129,0.4,17239,282,390.9,null,null,26.5,45611,1322,208,1755,"213011334",9.2,81.1,2653,96,7.5,2026,4.3,9.5,null,1007,null,2017,null,225,157,9.8,13490,37,34
54,0.8,37108,760,32.3,"St Albans - South",34,1552,null,null,41227,7982,10.1,36,7796,32.1,7730,1189,475,38000,null,0.19,null,291,41241,318.7,10000,15.2,1427,25.8,2.1,89,19866,null,19.3,1.71,4.36,0.408,4312,0.39,16192,330,329.2,null,null,25.7,50342,1111,181,1305,"213011335",6.7,82.0,2295,92,6.6,1724,4.3,9.1,null,872,null,2017,null,131,105,9.9,14305,37,34
56,0.8,40008,336,30.5,"Sunshine",35,3150,null,null,45780,5306,9.0,35,3728,28.3,5206,824,146,40091,null,0.19,null,106,46975,238.3,10000,15.8,601,26.7,1.8,97,21830,null,13.7,1.81,4.34,0.418,3099,0.42,16659,120,249.3,null,null,25.8,25362,547,188,757,"213011336",9.8,82.0,956,36,7.6,722,4.7,4.8,null,287,null,2017,null,102,83,15.3,11654,37,34
57,0.6,38981,364,32.6,"Sunshine North",40,2991,null,null,44364,5690,9.7,38,7571,29.0,5313,859,233,40296,null,0.19,null,166,44155,235.7,10000,15.4,895,26.2,1.3,135,17026,null,16.5,1.74,4.22,0.409,3300,0.41,19184,231,251.2,null,null,25.9,48711,761,170,843,"213011337",9.9,80.3,1381,71,8.8,1104,4.3,8.3,null,459,null,2017,null,122,74,12.5,15564,40,35
57,0.8,46909,362,28.5,"Sydenham",39,2085,null,null,52354,6718,7.2,39,5187,23.4,6492,807,184,47753,null,0.22,null,121,52299,339.9,10000,15.1,761,25.4,2.9,83,22948,null,15.5,1.7,3.95,0.392,4066,0.43,19233,163,351.3,null,null,29.1,28569,411,220,684,"213011339",8.5,84.4,921,35,7.0,1007,4.4,6.3,null,395,null,2017,null,61,128,19.0,13377,41,37
57,0.9,41970,638,30.0,"Sunshine West",38,2176,null,null,46573,9172,8.7,37,3933,27.8,8783,1274,427,43402,null,0.19,null,279,46262,409.1,10593,15.0,1385,25.4,3.2,113,22364,null,22.6,1.69,4.16,0.399,5282,0.41,17724,347,424.3,null,null,28.5,39944,1090,257,1207,"213011338",11.5,82.1,2585,96,7.7,1709,4.2,10.3,null,900,null,2017,null,150,143,13.7,13799,39,35
57,1.1,51219,423,24.4,"Altona North",39,5653,null,null,58856,7036,8.1,38,2804,22.5,6593,1012,247,52310,null,0.2,null,131,58728,388.0,10000,16.0,789,26.7,3.2,179,21753,null,21.4,1.75,4.39,0.412,4659,0.4,21145,198,413.2,null,null,27.9,30143,518,323,668,"213021343",26.3,79.4,2253,51,10.8,973,4.7,9.7,null,549,null,2017,null,111,145,25.3,13868,39,36
58,0.9,63703,329,19.5,"Newport",44,6136,null,null,76196,10961,6.3,41,3099,18.2,10662,1429,114,64318,null,0.21,null,68,76882,812.4,17613,17.6,484,28.6,6.4,209,27201,null,32.0,1.82,4.55,0.429,8068,0.4,22404,163,842.7,null,null,24.2,33844,313,779,564,"213021344",49.5,82.8,1273,21,9.5,617,5.7,26.4,null,370,null,2017,null,39,236,38.0,11979,42,39
57,0.7,50429,385,24.9,"West Footscray - Tottenham",38,2828,null,null,56204,7018,6.9,36,1237,23.3,7068,1006,90,50000,null,0.2,null,80,57404,397.2,12106,15.9,466,26.6,2.3,106,20102,null,17.4,1.74,4.4,0.411,4606,0.4,17278,170,402.9,null,null,27.7,26596,474,283,840,"213031351",13.0,85.6,836,38,6.5,566,4.7,7.5,null,262,null,2017,null,43,116,24.1,8852,37,35
57,1.1,51243,107,26.1,"Seabrook",42,1376,null,null,58352,2868,6.9,41,1716,20.6,2762,356,51,53460,null,0.22,null,48,57349,161.2,19649,14.6,301,25.0,2.0,121,29633,null,6.7,1.69,3.89,0.389,1891,0.43,18701,35,164.5,null,null,28.7,30113,115,129,165,"213021345",2.6,84.5,338,6,7.0,381,4.0,3.9,null,137,null,2017,null,18,67,24.6,12634,42,40
59,1.4,62563,360,19.5,"Williamstown",48,17748,null,null,79946,9706,6.2,47,4492,21.8,8717,1302,75,60547,null,0.16,null,75,87460,696.9,21217,24.0,358,35.9,9.6,765,30685,null,47.7,2.07,6.25,0.513,7717,0.33,36661,120,848.9,null,null,20.1,66320,285,1100,455,"213021346",137.0,72.7,1225,28,18.9,430,9.3,73.0,null,307,null,2017,null,7,313,38.5,10652,48,44
56,1.5,46255,942,29.1,"Melton",44,4620,null,null,49701,9880,6.4,40,4262,23.5,9470,1092,476,46349,null,0.2,null,434,50733,470.7,10351,15.3,1634,25.5,6.5,67,21940,null,19.7,1.64,3.87,0.391,5508,0.42,18002,169,501.2,null,null,30.7,43570,973,276,1529,"213041356",25.4,83.3,1989,156,8.2,1937,4.5,12.0,null,989,null,2017,null,132,295,16.7,12324,43,38
57,0.7,43162,775,28.1,"Braybrook",36,2115,null,null,48863,9656,8.0,34,3526,27.6,9631,1370,349,42781,null,0.18,null,209,49839,470.6,12222,16.7,1147,27.5,2.8,83,22479,null,23.7,1.77,4.53,0.425,5851,0.39,17332,371,481.2,null,null,26.8,40663,1059,333,1065,"213031347",12.4,84.4,1445,71,6.6,1387,5.2,13.5,null,617,null,2017,null,142,125,17.4,9953,36,33
58,0.8,60578,190,20.6,"Seddon - Kingsville",40,3633,null,null,71368,5766,6.9,38,2164,17.7,5780,917,70,61082,null,0.22,null,49,71878,412.5,18104,16.2,260,27.1,2.9,133,30011,null,20.1,1.79,4.24,0.411,4115,0.42,21960,129,414.5,null,null,26.7,22894,269,361,443,"213031350",14.9,85.0,659,22,6.7,337,4.7,8.3,null,183,null,2017,null,19,97,35.0,8220,38,37
57,1.3,48610,1062,28.0,"Melton South",39,2550,null,null,52421,11389,6.0,38,3833,21.6,11127,1221,484,48895,null,0.22,null,574,53067,583.3,15232,14.3,2251,24.5,7.0,50,24551,null,20.9,1.64,3.76,0.379,6124,0.44,17113,184,604.4,null,null,31.3,28375,1070,289,2198,"213041357",15.6,86.2,1994,174,5.9,2664,3.9,8.2,null,984,null,2017,null,212,287,19.1,10958,40,37
57,0.7,44970,612,26.8,"Footscray",35,2642,null,null,50751,10319,6.6,33,2271,26.7,10565,1510,129,43909,null,0.18,null,92,52664,536.2,11312,16.7,559,27.6,3.7,89,26682,null,24.4,1.81,4.65,0.428,6645,0.39,16165,406,543.4,null,null,26.0,27081,859,384,1436,"213031348",17.6,85.8,1158,78,6.3,686,5.0,10.4,null,262,null,2017,null,49,140,20.4,7649,34,32
58,1.1,45460,600,29.6,"Melton West",41,1530,null,null,49769,4859,5.9,40,4508,24.0,4784,495,340,45865,null,0.22,null,460,50053,238.1,13172,14.6,1611,24.8,3.1,49,25418,null,10.0,1.66,3.89,0.386,2662,0.43,20105,155,243.2,null,null,29.9,26509,652,137,1184,"213041358",4.1,86.4,1195,114,6.0,1944,4.0,3.6,null,770,null,2017,null,125,122,16.5,14813,42,38
52,1.8,43924,118,31.9,"Rockbank - Mount Cottrell",47,6137,null,null,46242,854,12.6,41,13380,23.6,789,171,46,43255,null,0.26,null,34,47870,36.5,9991,14.1,144,24.5,0.4,134,13688,null,3.6,1.58,3.52,0.382,518,0.45,20873,11,40.9,null,null,30.4,785537,101,23,155,"213041359",3.2,74.8,184,6,10.6,185,3.7,18.1,null,85,null,2017,null,9,26,14.1,17926,44,38
58,0.8,51291,194,24.2,"Maribyrnong",39,6807,null,null,60222,8028,6.3,36,5354,23.0,7714,1019,82,51347,null,0.2,null,43,62566,464.6,18978,19.8,395,30.9,3.9,180,30427,null,24.7,1.8,4.57,0.454,5817,0.39,24266,216,502.3,null,null,27.0,60979,279,469,517,"213031349",39.6,81.8,655,23,10.7,511,7.2,28.6,null,237,null,2017,null,25,129,25.8,11113,38,34
57,0.8,64295,284,19.6,"Yarraville",41,6020,null,null,74340,9239,6.3,39,2634,18.0,9096,1329,95,63996,null,0.2,null,51,76250,676.2,16337,17.3,369,28.2,4.6,188,28262,null,33.0,1.76,4.37,0.425,6791,0.4,24865,137,704.5,null,null,24.1,35214,298,652,485,"213031352",40.9,83.3,1179,29,9.3,468,5.3,23.0,null,329,null,2017,null,25,161,38.3,10529,40,38
58,1.3,51733,633,25.0,"Bacchus Marsh",44,6334,null,null,58085,11743,5.5,42,3914,21.8,11084,1291,275,51849,null,0.19,null,274,59609,643.8,15426,16.2,1174,26.7,8.6,108,25431,null,27.4,1.75,4.34,0.411,7549,0.4,21261,150,700.0,null,null,27.5,21054,626,555,1044,"213041353",47.8,81.7,2156,90,11.1,1480,5.3,11.7,null,690,null,2017,null,60,337,25.7,9712,45,39
57,0.6,52568,378,26.4,"Hillside",40,4159,null,null,58465,11999,6.2,39,5623,18.8,11561,1408,251,52595,null,0.26,null,171,59363,675.9,14856,15.2,1158,25.6,4.0,86,24437,null,25.7,1.67,3.67,0.386,7598,0.46,18227,215,712.3,null,null,30.3,28966,448,427,598,"213041355",31.6,85.1,975,75,7.5,1596,4.4,12.4,null,665,null,2017,null,88,164,24.5,12123,40,37
56,0.5,52300,250,24.9,"Taylors Hill",41,2999,null,null,59324,10356,7.3,39,4925,21.0,9761,1291,220,53790,null,0.22,null,151,58907,579.1,13638,15.3,1140,25.7,2.7,72,20587,null,27.5,1.71,4.13,0.397,6417,0.41,21295,228,610.0,null,null,28.7,38084,372,340,500,"213041360",19.2,84.2,892,48,7.6,1636,4.6,12.9,null,590,null,2017,null,110,133,25.4,14000,40,38
59,0.8,48628,90,26.2,"Burnside",41,1940,null,null,54615,2604,7.8,41,9316,23.5,2462,333,62,50501,null,0.19,null,53,53419,134.5,13689,15.3,342,25.6,1.3,57,22546,null,5.7,1.66,4.09,0.396,1522,0.41,16969,60,139.1,null,null,30.8,20225,140,79,201,"213041461",3.0,83.5,271,15,7.5,442,4.6,1.6,null,158,null,2017,null,32,59,19.6,10633,42,40
53,0.5,55310,88,21.9,"Point Cook - South",37,1339,null,null,65470,8772,6.3,36,2648,21.5,8297,1127,51,58071,null,0.18,null,88,63737,543.2,14440,15.7,626,26.6,2.9,46,33125,null,22.2,1.78,4.65,0.416,5756,0.38,19727,76,559.1,null,null,26.8,19789,167,309,394,"213051466",7.7,85.4,274,24,7.1,774,4.5,6.1,null,182,null,2017,null,53,88,29.8,9611,37,36
54,0.8,50208,102,26.8,"Burnside Heights",37,1559,null,null,55836,3251,8.4,38,4655,21.4,3115,476,72,50975,null,0.22,null,62,55810,173.9,10000,14.5,392,24.9,1.5,38,26147,null,8.1,1.7,3.96,0.386,1861,0.43,17063,72,181.4,null,null,29.1,23662,163,90,230,"213041462",2.9,85.1,311,15,5.1,505,4.0,2.1,null,180,null,2017,null,33,57,22.7,9826,38,37
57,0.8,53155,333,24.3,"Caroline Springs",41,4400,null,null,59783,11113,6.6,40,6536,21.1,10598,1325,233,53754,null,0.22,null,206,60706,633.6,10885,16.5,1311,26.8,4.3,79,24494,null,28.0,1.71,4.18,0.406,7015,0.41,21164,239,674.6,null,null,28.6,39254,548,397,763,"213041463",30.9,83.8,1036,56,8.3,1694,5.6,15.6,null,597,null,2017,null,113,177,26.0,13051,41,39
58,1.3,47372,527,28.3,"Hoppers Crossing - North",40,3733,null,null,52582,11196,6.8,41,3778,22.9,10723,1391,280,47687,null,0.21,null,226,53595,563.8,18713,16.0,1280,26.5,9.3,105,29770,null,26.2,1.68,3.96,0.401,7041,0.43,18824,217,600.0,null,null,29.7,32961,667,457,877,"213051361",26.3,83.4,1306,87,8.0,1626,4.9,15.1,null,653,null,2017,null,126,312,19.1,11869,43,39
