estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
null,null,null,377,null,"West Footscray - Tottenham",null,null,null,null,null,null,null,null,2230,null,null,null,87,null,null,null,null,68,null,null,null,null,431,null,null,null,null,null,null,null,null,null,null,null,null,154,null,null,null,null,29688,431,326,751,"213031351",null,null,788,28,null,527,null,9.7,null,268,null,2018,null,38,null,null,null,null,null
null,null,null,110,null,"Seabrook",null,null,null,null,null,null,null,null,1794,null,null,null,56,null,null,null,null,40,null,null,null,null,278,null,null,null,null,null,null,null,null,null,null,null,null,38,null,null,null,null,30582,116,138,148,"213021345",null,null,323,8,null,345,null,4.2,null,146,null,2018,null,8,null,null,null,null,null
null,null,null,605,null,"Footscray",null,null,null,null,null,null,null,null,2053,null,null,null,121,null,null,null,null,96,null,null,null,null,520,null,null,null,null,null,null,null,null,null,null,null,null,401,null,null,null,null,27811,891,489,1372,"213031348",null,null,1131,60,null,620,null,13.6,null,261,null,2018,null,42,null,null,null,null,null
null,null,null,346,null,"Williamstown",null,null,null,null,null,null,null,null,4529,null,null,null,72,null,null,null,null,62,null,null,null,null,332,null,null,null,null,null,null,null,null,null,null,null,null,101,null,null,null,null,71605,280,1086,422,"213021346",null,null,1202,13,null,406,null,77.8,null,310,null,2018,null,8,null,null,null,null,null
null,null,null,1205,null,"Melton",null,null,null,null,null,null,null,null,5026,null,null,null,626,null,null,null,null,656,null,null,null,null,2501,null,null,null,null,null,null,null,null,null,null,null,null,235,null,null,null,null,52490,1265,316,2115,"213041356",null,null,2375,175,null,2992,null,16.6,null,1329,null,2018,null,199,null,null,null,null,null
null,null,null,755,null,"Braybrook",null,null,null,null,null,null,null,null,2975,null,null,null,354,null,null,null,null,195,null,null,null,null,1093,null,null,null,null,null,null,null,null,null,null,null,null,323,null,null,null,null,29153,1005,360,958,"213031347",null,null,1435,79,null,1314,null,10.5,null,615,null,2018,null,105,null,null,null,null,null
null,null,null,189,null,"Seddon - Kingsville",null,null,null,null,null,null,null,null,1936,null,null,null,74,null,null,null,null,40,null,null,null,null,240,null,null,null,null,null,null,null,null,null,null,null,null,112,null,null,null,null,18840,230,396,394,"213031350",null,null,626,7,null,297,null,7.5,null,192,null,2018,null,15,null,null,null,null,null
null,null,null,990,null,"Melton South",null,null,null,null,null,null,null,null,7397,null,null,null,471,null,null,null,null,504,null,null,null,null,2060,null,null,null,null,null,null,null,null,null,null,null,null,174,null,null,null,null,59922,984,358,2091,"213041357",null,null,1954,167,null,2444,null,21.5,null,977,null,2018,null,204,null,null,null,null,null
null,null,null,371,null,"Melton West",null,null,null,null,null,null,null,null,6346,null,null,null,231,null,null,null,null,189,null,null,null,null,712,null,null,null,null,null,null,null,null,null,null,null,null,91,null,null,null,null,132836,371,252,582,"213041358",null,null,785,51,null,871,null,33.5,null,472,null,2018,null,41,null,null,null,null,null
null,null,null,111,null,"Rockbank - Mount Cottrell",null,null,null,null,null,null,null,null,17951,null,null,null,38,null,null,null,null,31,null,null,null,null,118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,232717,88,61,152,"213041359",null,null,141,6,null,153,null,14.2,null,71,null,2018,null,10,null,null,null,null,null
null,null,null,204,null,"Maribyrnong",null,null,null,null,null,null,null,null,5986,null,null,null,79,null,null,null,null,41,null,null,null,null,351,null,null,null,null,null,null,null,null,null,null,null,null,179,null,null,null,null,49257,269,549,459,"213031349",null,null,647,17,null,464,null,27.0,null,249,null,2018,null,22,null,null,null,null,null
null,null,null,286,null,"Yarraville",null,null,null,null,null,null,null,null,3540,null,null,null,95,null,null,null,null,50,null,null,null,null,334,null,null,null,null,null,null,null,null,null,null,null,null,128,null,null,null,null,40472,313,749,438,"213031352",null,null,1130,24,null,435,null,30.3,null,335,null,2018,null,20,null,null,null,null,null
null,null,null,604,null,"Bacchus Marsh",null,null,null,null,null,null,null,null,5351,null,null,null,280,null,null,null,null,272,null,null,null,null,1134,null,null,null,null,null,null,null,null,null,null,null,null,140,null,null,null,null,45018,604,632,988,"213041353",null,null,2150,70,null,1430,null,28.5,null,731,null,2018,null,46,null,null,null,null,null
null,null,null,366,null,"Hillside",null,null,null,null,null,null,null,null,6120,null,null,null,250,null,null,null,null,156,null,null,null,null,989,null,null,null,null,null,null,null,null,null,null,null,null,192,null,null,null,null,57852,373,462,541,"213041355",null,null,938,48,null,1352,null,26.7,null,661,null,2018,null,71,null,null,null,null,null
null,null,null,256,null,"Taylors Hill",null,null,null,null,null,null,null,null,12663,null,null,null,226,null,null,null,null,130,null,null,null,null,1035,null,null,null,null,null,null,null,null,null,null,null,null,195,null,null,null,null,66027,370,427,465,"213041360",null,null,894,37,null,1456,null,28.2,null,610,null,2018,null,89,null,null,null,null,null
null,null,null,90,null,"Point Cook - South",null,null,null,null,null,null,null,null,4264,null,null,null,60,null,null,null,null,86,null,null,null,null,616,null,null,null,null,null,null,null,null,null,null,null,null,75,null,null,null,null,31816,166,388,395,"213051466",null,null,295,14,null,775,null,12.3,null,197,null,2018,null,43,null,null,null,null,null
null,null,null,97,null,"Burnside Heights",null,null,null,null,null,null,null,null,10250,null,null,null,74,null,null,null,null,57,null,null,null,null,357,null,null,null,null,null,null,null,null,null,null,null,null,72,null,null,null,null,54881,152,112,202,"213041462",null,null,317,16,null,467,null,6.1,null,177,null,2018,null,27,null,null,null,null,null
null,null,null,328,null,"Caroline Springs",null,null,null,null,null,null,null,null,5927,null,null,null,240,null,null,null,null,190,null,null,null,null,1195,null,null,null,null,null,null,null,null,null,null,null,null,234,null,null,null,null,50879,505,434,684,"213041463",null,null,1058,49,null,1560,null,22.1,null,597,null,2018,null,95,null,null,null,null,null
null,null,null,508,null,"Hoppers Crossing - North",null,null,null,null,null,null,null,null,4006,null,null,null,271,null,null,null,null,222,null,null,null,null,1242,null,null,null,null,null,null,null,null,null,null,null,null,202,null,null,null,null,46542,628,465,832,"213051361",null,null,1284,62,null,1542,null,21.6,null,662,null,2018,null,112,null,null,null,null,null
null,null,null,561,null,"Hoppers Crossing - South",null,null,null,null,null,null,null,null,3229,null,null,null,311,null,null,null,null,237,null,null,null,null,1412,null,null,null,null,null,null,null,null,null,null,null,null,205,null,null,null,null,33257,772,403,1241,"213051362",null,null,1955,72,null,1725,null,13.4,null,681,null,2018,null,166,null,null,null,null,null
null,null,null,286,null,"Point Cook - North",null,null,null,null,null,null,null,null,5438,null,null,null,186,null,null,null,null,269,null,null,null,null,1939,null,null,null,null,null,null,null,null,null,null,null,null,229,null,null,null,null,34476,524,662,1254,"213051465",null,null,922,54,null,2446,null,22.8,null,629,null,2018,null,137,null,null,null,null,null
null,null,null,244,null,"Laverton",null,null,null,null,null,null,null,null,5414,null,null,null,111,null,null,null,null,83,null,null,null,null,573,null,null,null,null,null,null,null,null,null,null,null,null,84,null,null,null,null,36666,391,205,571,"213051363",null,null,434,26,null,683,null,7.5,null,204,null,2018,null,51,null,null,null,null,null
null,null,null,413,null,"Tarneit",null,null,null,null,null,null,null,null,7249,null,null,null,297,null,null,null,null,425,null,null,null,null,3344,null,null,null,null,null,null,null,null,null,null,null,null,288,null,null,null,null,33419,737,666,1827,"213051365",null,null,1107,102,null,4274,null,22.3,null,738,null,2018,null,245,null,null,null,null,null
null,null,null,869,null,"Werribee - East",null,null,null,null,null,null,null,null,3735,null,null,null,403,null,null,null,null,421,null,null,null,null,2107,null,null,null,null,null,null,null,null,null,null,null,null,279,null,null,null,null,28161,1089,312,1899,"213051467",null,null,1973,142,null,2556,null,8.8,null,888,null,2018,null,193,null,null,null,null,null
null,null,null,688,null,"Carrum Downs",null,null,null,null,null,null,null,null,4813,null,null,null,224,null,null,null,null,357,null,null,null,null,1512,null,null,null,null,null,null,null,null,null,null,null,null,173,null,null,null,null,32489,641,320,1447,"214011370",null,null,1937,77,null,1882,null,10.4,null,613,null,2018,null,73,null,null,null,null,null
null,null,null,502,null,"Werribee - West",null,null,null,null,null,null,null,null,4176,null,null,null,229,null,null,null,null,244,null,null,null,null,1215,null,null,null,null,null,null,null,null,null,null,null,null,159,null,null,null,null,43012,627,371,1095,"213051468",null,null,1131,84,null,1474,null,16.0,null,509,null,2018,null,109,null,null,null,null,null
null,null,null,1467,null,"Frankston",null,null,null,null,null,null,null,null,3623,null,null,null,258,null,null,null,null,347,null,null,null,null,1475,null,null,null,null,null,null,null,null,null,null,null,null,252,null,null,null,null,46997,1137,598,2647,"214011371",null,null,2724,153,null,1773,null,28.1,null,628,null,2018,null,67,null,null,null,null,null
null,null,null,1300,null,"Frankston North",null,null,null,null,null,null,null,null,3210,null,null,null,398,null,null,null,null,448,null,null,null,null,1612,null,null,null,null,null,null,null,null,null,null,null,null,150,null,null,null,null,52050,1100,374,1990,"214011372",null,null,2680,138,null,1868,null,19.5,null,768,null,2018,null,104,null,null,null,null,null
null,null,null,508,null,"Langwarrin",null,null,null,null,null,null,null,null,4608,null,null,null,180,null,null,null,null,243,null,null,null,null,1183,null,null,null,null,null,null,null,null,null,null,null,null,151,null,null,null,null,50142,450,834,928,"214011374",null,null,2172,62,null,1508,null,41.8,null,570,null,2018,null,30,null,null,null,null,null
null,null,null,312,null,"Frankston South",null,null,null,null,null,null,null,null,4020,null,null,null,112,null,null,null,null,83,null,null,null,null,588,null,null,null,null,null,null,null,null,null,null,null,null,91,null,null,null,null,58925,271,981,603,"214011373",null,null,2222,38,null,758,null,57.8,null,393,null,2018,null,17,null,null,null,null,null
null,null,null,963,null,"Hastings - Somers",null,null,null,null,null,null,null,null,4920,null,null,null,273,null,null,null,null,320,null,null,null,null,1313,null,null,null,null,null,null,null,null,null,null,null,null,70,null,null,null,null,50625,719,823,1759,"214021379",null,null,2973,90,null,1649,null,41.7,null,710,null,2018,null,63,null,null,null,null,null
null,null,null,771,null,"Mornington",null,null,null,null,null,null,null,null,6121,null,null,null,181,null,null,null,null,212,null,null,null,null,1012,null,null,null,null,null,null,null,null,null,null,null,null,88,null,null,null,null,50656,552,1398,1127,"214021380",null,null,4514,51,null,1274,null,70.8,null,630,null,2018,null,34,null,null,null,null,null
null,null,null,242,null,"Mount Eliza",null,null,null,null,null,null,null,null,5185,null,null,null,51,null,null,null,null,43,null,null,null,null,323,null,null,null,null,null,null,null,null,null,null,null,null,72,null,null,null,null,85149,143,1480,308,"214021381",null,null,1582,18,null,460,null,126.0,null,274,null,2018,null,6,null,null,null,null,null
null,null,null,248,null,"Mount Martha",null,null,null,null,null,null,null,null,4335,null,null,null,73,null,null,null,null,96,null,null,null,null,557,null,null,null,null,null,null,null,null,null,null,null,null,78,null,null,null,null,53187,197,1161,413,"214021382",null,null,2196,12,null,763,null,61.8,null,318,null,2018,null,15,null,null,null,null,null
null,null,null,778,null,"Seaford (Vic.)",null,null,null,null,null,null,null,null,2988,null,null,null,200,null,null,null,null,218,null,null,null,null,967,null,null,null,null,null,null,null,null,null,null,null,null,106,null,null,null,null,34540,646,433,1187,"214011375",null,null,2116,70,null,1168,null,15.0,null,454,null,2018,null,40,null,null,null,null,null
null,null,null,273,null,"Skye - Sandhurst",null,null,null,null,null,null,null,null,4120,null,null,null,111,null,null,null,null,116,null,null,null,null,640,null,null,null,null,null,null,null,null,null,null,null,null,98,null,null,null,null,48739,236,350,408,"214011376",null,null,748,28,null,870,null,17.1,null,321,null,2018,null,33,null,null,null,null,null
null,null,null,567,null,"Point Nepean",null,null,null,null,null,null,null,null,7889,null,null,null,196,null,null,null,null,151,null,null,null,null,804,null,null,null,null,null,null,null,null,null,null,null,null,73,null,null,null,null,488507,513,1100,1022,"214021383",null,null,2851,36,null,1071,null,537.4,null,465,null,2018,null,46,null,null,null,null,null
null,null,null,120,null,"Ararat Region",null,null,null,null,null,null,null,null,3795,null,null,null,50,null,null,null,null,30,null,null,null,null,146,null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,75318,106,157,77,"215011387",null,null,389,9,null,215,null,11.8,null,100,null,2018,null,9,null,null,null,null,null
null,null,null,100,null,"Horsham Region",null,null,null,null,null,null,null,null,2450,null,null,null,21,null,null,null,null,16,null,null,null,null,107,null,null,null,null,null,null,null,null,null,null,null,null,25,null,null,null,null,57325,73,193,93,"215011389",null,null,310,14,null,189,null,11.1,null,65,null,2018,null,null,null,null,null,null,null
null,null,null,360,null,"Nhill Region",null,null,null,null,null,null,null,null,2172,null,null,null,104,null,null,null,null,52,null,null,null,null,294,null,null,null,null,null,null,null,null,null,null,null,null,16,null,null,null,null,48543,242,322,265,"215011390",null,null,1124,34,null,432,null,15.6,null,185,null,2018,null,19,null,null,null,null,null
null,null,null,259,null,"St Arnaud",null,null,null,null,null,null,null,null,2046,null,null,null,42,null,null,null,null,27,null,null,null,null,147,null,null,null,null,null,null,null,null,null,null,null,null,5,null,null,null,null,68129,133,142,184,"215011391",null,null,655,11,null,224,null,9.7,null,95,null,2018,null,15,null,null,null,null,null
null,null,null,549,null,"Stawell",null,null,null,null,null,null,null,null,2719,null,null,null,129,null,null,null,null,95,null,null,null,null,397,null,null,null,null,null,null,null,null,null,null,null,null,22,null,null,null,null,23183,321,284,536,"215011392",null,null,1358,46,null,528,null,6.6,null,303,null,2018,null,36,null,null,null,null,null
null,null,null,340,null,"Dromana",null,null,null,null,null,null,null,null,6954,null,null,null,120,null,null,null,null,113,null,null,null,null,546,null,null,null,null,null,null,null,null,null,null,null,null,54,null,null,null,null,57379,310,623,704,"214021377",null,null,2244,18,null,684,null,35.7,null,319,null,2018,null,24,null,null,null,null,null
null,null,null,120,null,"West Wimmera",null,null,null,null,null,null,null,null,2239,null,null,null,37,null,null,null,null,10,null,null,null,null,96,null,null,null,null,null,null,null,null,null,null,null,null,5,null,null,null,null,31127,77,132,74,"215011393",null,null,427,8,null,155,null,4.1,null,77,null,2018,null,null,null,null,null,null,null
null,null,null,114,null,"Flinders",null,null,null,null,null,null,null,null,10290,null,null,null,17,null,null,null,null,11,null,null,null,null,107,null,null,null,null,null,null,null,null,null,null,null,null,28,null,null,null,null,146676,57,579,125,"214021378",null,null,410,null,null,164,null,84.9,null,76,null,2018,null,null,null,null,null,null,null
null,null,null,508,null,"Yarriambiack",null,null,null,null,null,null,null,null,2576,null,null,null,167,null,null,null,null,67,null,null,null,null,313,null,null,null,null,null,null,null,null,null,null,null,null,26,null,null,null,null,36008,246,283,318,"215011394",null,null,1148,36,null,437,null,10.2,null,311,null,2018,null,26,null,null,null,null,null
null,null,null,193,null,"Irymple",null,null,null,null,null,null,null,null,3276,null,null,null,73,null,null,null,null,63,null,null,null,null,287,null,null,null,null,null,null,null,null,null,null,null,null,32,null,null,null,null,31006,159,263,287,"215021395",null,null,766,19,null,434,null,8.2,null,239,null,2018,null,19,null,null,null,null,null
null,null,null,250,null,"Merbein",null,null,null,null,null,null,null,null,3667,null,null,null,73,null,null,null,null,68,null,null,null,null,300,null,null,null,null,null,null,null,null,null,null,null,null,20,null,null,null,null,86690,214,124,288,"215021396",null,null,688,28,null,410,null,10.7,null,181,null,2018,null,21,null,null,null,null,null
null,null,null,164,null,"Mildura Region",null,null,null,null,null,null,null,null,1945,null,null,null,56,null,null,null,null,34,null,null,null,null,138,null,null,null,null,null,null,null,null,null,null,null,null,10,null,null,null,null,29318,110,158,154,"215021398",null,null,441,8,null,214,null,4.6,null,98,null,2018,null,12,null,null,null,null,null
null,null,null,330,null,"Red Cliffs",null,null,null,null,null,null,null,null,8208,null,null,null,113,null,null,null,null,88,null,null,null,null,380,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,39579,245,165,386,"215021399",null,null,777,38,null,498,null,6.5,null,245,null,2018,null,33,null,null,null,null,null
null,null,null,1066,null,"Mildura - North",null,null,null,null,null,null,null,null,3621,null,null,null,346,null,null,null,null,387,null,null,null,null,1327,null,null,null,null,null,null,null,null,null,null,null,null,107,null,null,null,null,42858,947,564,1770,"215021469",null,null,2537,157,null,1654,null,24.2,null,764,null,2018,null,107,null,null,null,null,null
null,null,null,1135,null,"Rosebud - McCrae",null,null,null,null,null,null,null,null,5005,null,null,null,343,null,null,null,null,293,null,null,null,null,1193,null,null,null,null,null,null,null,null,null,null,null,null,92,null,null,null,null,34062,843,852,1886,"214021384",null,null,5063,76,null,1473,null,29.0,null,833,null,2018,null,52,null,null,null,null,null
null,null,null,285,null,"Gannawarra",null,null,null,null,null,null,null,null,4778,null,null,null,94,null,null,null,null,49,null,null,null,null,267,null,null,null,null,null,null,null,null,null,null,null,null,20,null,null,null,null,32626,216,342,257,"215031401",null,null,1256,19,null,429,null,11.2,null,215,null,2018,null,13,null,null,null,null,null
null,null,null,243,null,"Kerang",null,null,null,null,null,null,null,null,4320,null,null,null,58,null,null,null,null,43,null,null,null,null,212,null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,27582,167,165,242,"215031402",null,null,753,27,null,282,null,4.6,null,128,null,2018,null,17,null,null,null,null,null
null,null,null,136,null,"Robinvale",null,null,null,null,null,null,null,null,7967,null,null,null,60,null,null,null,null,50,null,null,null,null,206,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,91528,120,90,181,"215031403",null,null,310,14,null,277,null,8.2,null,108,null,2018,null,18,null,null,null,null,null
null,null,null,486,null,"Swan Hill",null,null,null,null,null,null,null,null,2815,null,null,null,129,null,null,null,null,198,null,null,null,null,669,null,null,null,null,null,null,null,null,null,null,null,null,30,null,null,null,null,22524,388,465,731,"215031404",null,null,1536,68,null,869,null,10.5,null,328,null,2018,null,62,null,null,null,null,null
null,null,null,288,null,"Swan Hill Region",null,null,null,null,null,null,null,null,3329,null,null,null,110,null,null,null,null,66,null,null,null,null,284,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,37453,189,232,196,"215031405",null,null,756,28,null,416,null,8.7,null,228,null,2018,null,18,null,null,null,null,null
null,null,null,666,null,"Echuca",null,null,null,null,null,null,null,null,3396,null,null,null,193,null,null,null,null,258,null,null,null,null,839,null,null,null,null,null,null,null,null,null,null,null,null,63,null,null,null,null,31690,555,688,1011,"216011406",null,null,2308,81,null,1069,null,21.8,null,509,null,2018,null,45,null,null,null,null,null
null,null,null,464,null,"Somerville",null,null,null,null,null,null,null,null,4443,null,null,null,165,null,null,null,null,190,null,null,null,null,857,null,null,null,null,null,null,null,null,null,null,null,null,104,null,null,null,null,48375,397,622,705,"214021385",null,null,1962,50,null,1104,null,30.1,null,445,null,2018,null,25,null,null,null,null,null
null,null,null,450,null,"Kyabram",null,null,null,null,null,null,null,null,2490,null,null,null,141,null,null,null,null,140,null,null,null,null,600,null,null,null,null,null,null,null,null,null,null,null,null,31,null,null,null,null,27198,395,390,650,"216011407",null,null,1691,46,null,830,null,10.6,null,347,null,2018,null,34,null,null,null,null,null
null,null,null,89,null,"Lockington - Gunbower",null,null,null,null,null,null,null,null,3123,null,null,null,40,null,null,null,null,37,null,null,null,null,175,null,null,null,null,null,null,null,null,null,null,null,null,12,null,null,null,null,25635,97,128,110,"216011408",null,null,410,5,null,244,null,3.3,null,106,null,2018,null,11,null,null,null,null,null
null,null,null,527,null,"Ararat",null,null,null,null,null,null,null,null,2833,null,null,null,119,null,null,null,null,109,null,null,null,null,430,null,null,null,null,null,null,null,null,null,null,null,null,32,null,null,null,null,46288,342,247,619,"215011386",null,null,1330,56,null,540,null,11.4,null,254,null,2018,null,38,null,null,null,null,null
null,null,null,831,null,"Horsham",null,null,null,null,null,null,null,null,1993,null,null,null,184,null,null,null,null,244,null,null,null,null,936,null,null,null,null,null,null,null,null,null,null,null,null,74,null,null,null,null,19536,537,794,1155,"215011388",null,null,2314,95,null,1197,null,15.5,null,477,null,2018,null,56,null,null,null,null,null
null,null,null,625,null,"Mooroopna",null,null,null,null,null,null,null,null,1410,null,null,null,167,null,null,null,null,196,null,null,null,null,591,null,null,null,null,null,null,null,null,null,null,null,null,40,null,null,null,null,14471,425,153,975,"216031415",null,null,1261,72,null,729,null,2.2,null,361,null,2018,null,30,null,null,null,null,null
null,null,null,973,null,"Shepparton - North",null,null,null,null,null,null,null,null,2650,null,null,null,298,null,null,null,null,288,null,null,null,null,1253,null,null,null,null,null,null,null,null,null,null,null,null,158,null,null,null,null,36942,848,698,1563,"216031416",null,null,2017,126,null,1588,null,25.8,null,678,null,2018,null,97,null,null,null,null,null
null,null,null,1069,null,"Shepparton - South",null,null,null,null,null,null,null,null,2657,null,null,null,520,null,null,null,null,395,null,null,null,null,1658,null,null,null,null,null,null,null,null,null,null,null,null,195,null,null,null,null,22369,1035,821,1997,"216031417",null,null,2899,185,null,2099,null,18.4,null,975,null,2018,null,185,null,null,null,null,null
null,null,null,836,null,"Mildura - South",null,null,null,null,null,null,null,null,3289,null,null,null,268,null,null,null,null,306,null,null,null,null,1039,null,null,null,null,null,null,null,null,null,null,null,null,88,null,null,null,null,33562,739,467,1386,"215021470",null,null,1992,119,null,1298,null,15.7,null,601,null,2018,null,88,null,null,null,null,null
null,null,null,322,null,"Buloke",null,null,null,null,null,null,null,null,1708,null,null,null,112,null,null,null,null,49,null,null,null,null,246,null,null,null,null,null,null,null,null,null,null,null,null,15,null,null,null,null,23396,208,264,202,"215031400",null,null,1043,23,null,364,null,6.2,null,218,null,2018,null,18,null,null,null,null,null
null,null,null,220,null,"Rushworth",null,null,null,null,null,null,null,null,4195,null,null,null,88,null,null,null,null,68,null,null,null,null,218,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,20393,200,140,211,"216011410",null,null,749,10,null,289,null,2.9,null,158,null,2018,null,19,null,null,null,null,null
null,null,null,335,null,"Cobram",null,null,null,null,null,null,null,null,5557,null,null,null,104,null,null,null,null,106,null,null,null,null,367,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,66450,255,220,535,"216021411",null,null,1286,27,null,464,null,14.6,null,276,null,2018,null,32,null,null,null,null,null
null,null,null,187,null,"Rochester",null,null,null,null,null,null,null,null,3258,null,null,null,67,null,null,null,null,47,null,null,null,null,196,null,null,null,null,null,null,null,null,null,null,null,null,8,null,null,null,null,16736,127,151,201,"216011409",null,null,693,18,null,261,null,2.5,null,142,null,2018,null,9,null,null,null,null,null
