estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
58,1.1,45111,null,29.0,"The Basin",44,4395,null,null,51092,2567,7.8,43,1700,21.9,2348,351,null,45741,null,0.22,null,null,51957,120.0,14662,14.9,291,25.2,1.4,197,19831,null,7.5,1.76,3.92,0.391,1817,0.45,21385,null,133.4,null,null,27.3,18652,null,142,null,"211011449",8.0,80.1,null,null,10.4,344,4.2,2.6,null,null,null,2014,null,null,72,21.8,13820,45,41
59,1.4,47781,null,23.5,"Ringwood North",46,8337,null,null,59211,5788,6.0,46,2229,24.7,5044,721,null,48253,null,0.17,null,null,59624,298.7,17732,18.3,407,29.8,4.9,535,24381,null,12.4,1.91,5.1,0.455,4566,0.37,17235,null,345.1,null,null,23.2,19758,null,557,null,"211031268",38.1,75.2,null,null,16.7,489,5.6,11.0,null,null,null,2014,null,null,203,28.6,7934,48,42
58,1.0,46053,null,27.9,"Bayswater North",44,4120,null,null,50509,6723,6.6,42,1731,21.8,6361,825,null,45771,null,0.23,null,null,51776,321.3,11887,15.7,783,25.9,3.1,192,19943,null,15.8,1.65,3.78,0.389,4601,0.44,19176,null,348.1,null,null,30.7,16011,null,299,null,"211031263",19.0,83.3,null,null,8.6,898,4.8,4.8,null,null,null,2014,null,null,156,19.5,12214,43,40
59,1.5,45303,null,27.6,"Croydon - East",43,4085,null,null,50235,7805,6.7,41,1710,23.0,7283,952,null,46283,null,0.21,null,null,50611,365.9,13822,15.3,912,25.6,5.4,202,22833,null,18.1,1.67,3.93,0.391,5322,0.43,19003,null,395.0,null,null,30.0,30839,null,383,null,"211031450",21.7,81.2,null,null,10.3,1066,4.7,11.8,null,null,null,2014,null,null,237,19.4,11414,44,38
61,2.0,43972,null,25.5,"Croydon - West",46,8280,null,null,52880,7085,6.6,44,2425,26.5,6120,887,null,45673,null,0.15,null,null,53598,323.6,19083,19.9,760,30.7,7.2,362,24114,null,16.4,1.82,4.89,0.456,5273,0.37,18477,null,379.7,null,null,25.9,20845,null,533,null,"211031451",43.7,73.9,null,null,16.6,889,7.8,11.1,null,null,null,2014,null,null,297,22.0,10392,47,40
55,0.7,45758,null,30.6,"Cranbourne West",37,644,null,null,46584,5999,6.2,35,2008,19.6,6018,635,null,45685,null,0.26,null,null,47553,280.3,9234,12.7,1215,22.0,1.6,51,18480,null,10.3,1.5,3.06,0.332,2937,0.49,16267,null,285.3,null,null,36.3,19472,null,79,null,"212031304",1.9,90.4,null,null,2.5,1468,3.5,1.5,null,null,null,2014,null,null,86,13.5,12152,36,35
59,1.8,46205,null,26.1,"Croydon South",44,5003,null,null,52260,2643,6.9,42,1272,23.4,2395,338,null,48307,null,0.17,null,null,51444,125.2,17348,16.1,302,26.6,2.2,236,24854,null,5.1,1.67,3.99,0.415,1818,0.42,15153,null,136.0,null,null,30.0,20636,null,115,null,"211031452",9.1,79.5,null,null,11.4,353,4.8,2.4,null,null,null,2014,null,null,87,20.4,10965,44,39
63,1.7,42662,null,24.6,"Forest Hill",46,6081,null,null,53412,5805,5.4,44,1791,28.6,5037,656,null,45784,null,0.13,null,null,51865,269.0,13456,18.7,505,30.0,3.8,603,20179,null,10.8,1.87,5.33,0.458,4572,0.35,16523,null,301.1,null,null,25.2,21000,null,530,null,"211041269",27.8,74.6,null,null,17.9,594,6.4,11.1,null,null,null,2014,null,null,186,21.6,8627,45,40
60,1.7,48280,null,23.4,"Mitcham (Vic.)",44,6095,null,null,58004,9382,5.9,42,1702,24.3,8444,1108,null,50068,null,0.16,null,null,57919,489.8,15994,18.1,750,29.1,7.7,450,25223,null,22.7,1.82,4.84,0.441,7192,0.38,20460,null,543.4,null,null,25.1,18502,null,754,null,"211041270",43.8,78.0,null,null,13.8,833,6.0,14.0,null,null,null,2014,null,null,307,27.2,10575,43,39
64,1.6,46328,null,24.6,"Nunawading",43,5767,null,null,55142,6332,5.6,42,1653,24.9,5699,703,null,47460,null,0.16,null,null,54845,314.3,20145,17.0,565,28.2,4.9,450,24399,null,12.5,1.81,4.79,0.435,4861,0.38,17723,null,347.3,null,null,26.1,22914,null,476,null,"211041271",28.0,78.0,null,null,14.3,645,5.1,10.9,null,null,null,2014,null,null,199,24.4,9395,43,38
57,1.0,39531,null,31.0,"Dandenong North",42,3218,null,null,44037,10820,9.1,41,1990,27.6,9950,1556,null,40922,null,0.19,null,null,43647,438.2,8722,15.6,1785,26.1,3.6,224,15891,null,25.9,1.65,4.07,0.403,6559,0.4,16675,null,472.3,null,null,28.3,19898,null,377,null,"212041312",21.1,80.4,null,null,9.1,2078,4.9,7.5,null,null,null,2014,null,null,229,13.1,13837,44,38
59,1.9,45537,null,23.0,"Vermont",47,6555,null,null,55902,6007,6.2,45,1983,27.3,5206,695,null,47319,null,0.13,null,null,55104,291.0,14787,18.8,532,30.1,5.6,544,23044,null,14.2,1.87,5.52,0.46,4703,0.34,20379,null,331.0,null,null,24.9,23187,null,538,null,"211041272",30.8,74.1,null,null,17.2,602,6.4,12.5,null,null,null,2014,null,null,243,24.8,11012,46,41
58,1.2,44667,null,27.6,"Lilydale - Coldstream",47,10484,null,null,50074,10754,7.2,44,2607,23.9,9727,1497,null,43676,null,0.19,null,null,53860,487.1,11390,19.7,1209,30.1,5.8,305,20849,null,24.2,1.77,4.18,0.442,7508,0.42,16157,null,579.2,null,null,27.3,37041,null,601,null,"211051278",78.7,77.3,null,null,13.9,1444,7.8,22.3,null,null,null,2014,null,null,278,21.3,11243,46,41
58,1.2,40958,null,28.5,"Monbulk - Silvan",48,9738,null,null,45795,3370,12.1,45,1723,27.4,2900,677,null,38768,null,0.17,null,null,49821,132.8,12053,18.4,319,29.6,2.3,439,27511,null,15.1,1.86,4.6,0.447,2450,0.4,22264,null,167.9,null,null,24.5,20378,null,209,null,"211051279",23.9,69.4,null,null,16.2,405,5.5,4.3,null,null,null,2014,null,null,85,19.5,15076,48,42
60,1.8,43053,null,29.4,"Kilsyth",43,5355,null,null,48306,4969,7.5,43,2146,24.1,4460,669,null,44353,null,0.2,null,null,48831,215.4,20247,16.8,569,27.2,3.7,242,23870,null,13.5,1.68,3.93,0.411,3419,0.43,20207,null,242.6,null,null,29.3,35098,null,290,null,"211051277",18.3,78.4,null,null,12.0,671,5.8,10.2,null,null,null,2014,null,null,157,17.2,14616,46,40
60,1.7,41450,null,23.6,"Vermont South",49,10734,null,null,56754,7204,6.1,49,2576,30.4,5884,881,null,44182,null,0.14,null,null,57662,333.9,17971,22.9,412,34.9,6.5,1041,24943,null,20.1,2.11,6.34,0.51,6078,0.33,22788,null,415.4,null,null,20.8,31632,null,741,null,"211041273",65.2,69.4,null,null,21.9,492,9.2,23.4,null,null,null,2014,null,null,259,25.1,10250,51,43
59,1.2,43761,null,26.4,"Chirnside Park",48,8294,null,null,51145,5773,7.2,45,2804,26.0,5033,736,null,44090,null,0.17,null,null,52654,257.4,13594,18.5,513,29.5,3.5,372,20065,null,16.6,1.81,4.64,0.441,4171,0.39,22517,null,304.0,null,null,26.5,36071,null,384,null,"211051275",34.6,74.9,null,null,16.1,626,6.2,13.9,null,null,null,2014,null,null,173,21.1,12614,49,41
59,1.5,39790,null,28.5,"Healesville - Yarra Glen",49,7520,null,null,47371,7329,10.2,46,4042,28.2,6355,1408,null,40194,null,0.17,null,null,48648,301.0,14858,19.1,918,30.0,5.3,328,24037,null,24.1,1.84,4.72,0.453,5048,0.39,17104,null,356.5,null,null,25.3,26886,null,401,null,"211051276",38.0,73.4,null,null,14.2,1081,6.7,10.8,null,null,null,2014,null,null,222,18.0,10560,49,42
58,1.7,39584,null,29.9,"Yarra Valley",49,6454,null,null,43775,8380,9.7,45,2950,28.1,7657,1505,null,39322,null,0.19,null,null,45089,335.2,12970,17.5,1330,27.8,5.4,202,21644,null,20.3,1.72,4.22,0.427,5130,0.41,13468,null,377.8,null,null,27.5,35505,null,343,null,"211051286",33.1,77.0,null,null,10.8,1562,6.0,12.2,null,null,null,2014,null,null,250,14.4,10621,49,42
58,1.0,48665,null,25.8,"Beaconsfield - Officer",46,9162,null,null,54917,5967,7.0,42,1810,21.0,5526,809,null,47495,null,0.24,null,null,59640,303.5,15699,19.2,572,29.8,3.6,188,26102,null,18.7,1.78,4.09,0.43,4155,0.43,23112,null,355.9,null,null,27.4,28006,null,269,null,"212011287",38.1,80.4,null,null,10.7,682,7.5,7.5,null,null,null,2014,null,null,138,25.8,13450,43,40
59,1.0,45024,null,26.7,"Montrose",49,10137,null,null,51368,3977,9.0,45,2401,24.2,3526,610,null,45183,null,0.22,null,null,56147,181.1,9940,21.2,357,31.4,2.1,337,19144,null,16.1,1.79,4.39,0.447,2874,0.41,26451,null,223.3,null,null,26.8,17744,null,212,null,"211051280",29.1,76.2,null,null,13.2,447,9.7,3.8,null,null,null,2014,null,null,110,22.2,15232,47,41
58,1.0,40193,null,28.8,"Bunyip - Garfield",51,8302,null,null,48092,4810,12.3,46,5199,27.6,4022,1177,null,40911,null,0.16,null,null,48754,193.4,10592,18.4,452,29.5,2.6,351,21716,null,19.5,1.86,4.7,0.452,3344,0.4,16595,null,234.5,null,null,24.7,52441,null,263,null,"212011288",27.8,70.5,null,null,15.2,572,6.0,13.8,null,null,null,2014,null,null,120,18.9,8855,48,43
58,1.3,45429,null,27.4,"Mooroolbark",45,4930,null,null,50411,12283,6.8,42,1876,23.1,11346,1490,null,45322,null,0.21,null,null,51586,572.0,12143,16.0,1418,26.4,7.2,211,20123,null,31.6,1.7,3.99,0.402,8536,0.43,21204,null,633.6,null,null,29.3,16265,null,616,null,"211051281",42.1,81.0,null,null,10.4,1649,5.0,10.0,null,null,null,2014,null,null,358,20.2,13760,44,39
59,1.8,45393,null,24.3,"Mount Dandenong - Olinda",50,8408,null,null,57573,5889,8.8,48,2414,26.1,5116,1040,null,46891,null,0.17,null,null,57643,294.5,14695,19.6,474,31.0,5.6,471,23574,null,18.7,1.95,5.27,0.467,4350,0.37,17988,null,339.5,null,null,23.4,23851,null,388,null,"211051282",36.6,72.3,null,null,16.1,561,6.6,9.3,null,null,null,2014,null,null,237,26.3,10345,51,45
58,1.2,44961,null,26.2,"Emerald - Cockatoo",48,10128,null,null,52364,10318,8.6,45,2690,24.9,9198,1731,null,44206,null,0.18,null,null,55906,481.6,16560,20.6,1025,31.2,7.0,263,26477,null,34.0,1.83,4.48,0.455,7072,0.41,19642,null,576.8,null,null,25.5,25454,null,616,null,"212011289",71.6,76.1,null,null,13.5,1257,8.3,15.7,null,null,null,2014,null,null,265,23.4,10716,47,42
58,1.0,44220,null,28.3,"Mount Evelyn",46,5318,null,null,49094,5506,9.6,43,1802,23.5,5020,876,null,43608,null,0.21,null,null,50432,246.5,10370,15.8,619,26.3,2.7,201,19915,null,20.8,1.73,3.97,0.402,3621,0.44,23797,null,277.7,null,null,28.3,12449,null,238,null,"211051283",19.3,78.3,null,null,10.4,782,4.6,3.0,null,null,null,2014,null,null,137,19.8,16602,45,40
57,0.7,39052,null,29.3,"Koo Wee Rup",53,8241,null,null,44416,3728,13.6,45,4616,28.3,3240,999,null,38648,null,0.18,null,null,45962,143.9,9926,17.8,499,28.6,1.2,359,17384,null,14.7,1.8,4.47,0.447,2354,0.4,14739,null,171.3,null,null,25.8,50001,null,148,null,"212011290",19.4,71.6,null,null,13.8,622,5.8,7.4,null,null,null,2014,null,null,71,16.6,8898,48,40
58,0.9,44961,null,26.3,"Narre Warren North",50,20177,null,null,54457,4573,8.7,46,6684,24.3,3768,751,null,40883,null,0.21,null,null,66234,205.2,13756,25.5,274,37.3,3.2,902,23943,null,23.7,2.05,4.79,0.512,3609,0.43,31591,null,302.9,null,null,21.6,65269,null,350,null,"212021299",72.8,67.6,null,null,22.1,337,11.1,22.8,null,null,null,2014,null,null,133,27.8,13679,47,43
59,1.4,46290,null,26.0,"Upwey - Tecoma",46,4193,null,null,52861,5940,7.9,44,2138,23.3,5614,926,null,45826,null,0.2,null,null,53928,296.8,17762,16.1,595,26.7,3.6,222,21448,null,16.5,1.75,4.21,0.412,4082,0.42,17839,null,320.3,null,null,26.8,21242,null,281,null,"211051284",17.1,81.2,null,null,9.1,691,4.8,6.0,null,null,null,2014,null,null,168,23.8,9968,47,41
58,0.9,43522,null,29.6,"Endeavour Hills - North",44,5756,null,null,49112,6255,8.2,42,2058,23.4,5806,853,null,43890,null,0.23,null,null,51039,285.1,13009,18.3,859,28.4,2.3,195,17456,null,16.1,1.71,3.82,0.415,4071,0.45,18888,null,319.2,null,null,28.7,24629,null,258,null,"212021453",23.4,81.5,null,null,8.9,1014,7.2,6.4,null,null,null,2014,null,null,133,18.3,13131,45,40
58,0.9,43091,null,28.0,"Endeavour Hills - South",45,3005,null,null,48183,7493,8.4,43,1634,25.6,6873,1024,null,44548,null,0.2,null,null,48004,331.2,10000,15.7,979,26.0,2.6,221,16548,null,19.3,1.69,4.13,0.403,5125,0.41,18874,null,359.7,null,null,28.9,21881,null,320,null,"212021454",15.4,81.0,null,null,9.0,1157,4.7,7.0,null,null,null,2014,null,null,160,17.4,14302,45,39
58,0.8,42755,null,28.5,"Wandin - Seville",48,12393,null,null,46903,4463,11.0,44,1804,24.9,3851,902,null,41190,null,0.21,null,null,52672,180.6,11604,20.6,443,31.1,1.7,375,16327,null,20.5,1.81,4.14,0.451,3121,0.44,22714,null,235.1,null,null,26.6,23936,null,238,null,"211051285",38.7,73.0,null,null,14.6,577,8.1,5.7,null,null,null,2014,null,null,105,20.0,14242,47,41
56,0.9,44905,null,29.4,"Pakenham - North",39,3769,null,null,46808,8462,6.7,36,1601,22.1,8121,1112,null,44418,null,0.24,null,null,48394,380.1,9071,14.7,1599,24.5,3.6,78,17501,null,19.0,1.58,3.48,0.37,4695,0.45,17070,null,409.5,null,null,32.8,23241,null,225,null,"212011291",17.7,86.0,null,null,6.1,1840,4.9,5.2,null,null,null,2014,null,null,204,15.7,10484,38,34
59,1.2,46994,null,24.4,"Berwick - North",47,13356,null,null,55146,13195,6.5,45,2652,24.3,11504,1645,null,46372,null,0.17,null,null,60245,634.4,15292,21.9,1226,33.0,9.3,385,22939,null,38.3,1.85,4.74,0.471,9725,0.39,23274,null,794.9,null,null,25.3,27579,null,1009,null,"212021293",129.9,74.5,null,null,16.9,1375,8.9,27.8,null,null,null,2014,null,null,405,25.9,13169,48,42
57,0.7,48124,null,26.2,"Berwick - South",42,2917,null,null,55067,12810,6.7,40,2048,21.5,12272,1567,null,49039,null,0.22,null,null,55536,675.8,10000,16.4,1819,26.9,4.5,93,18754,null,29.0,1.73,4.01,0.408,8292,0.43,18476,null,711.4,null,null,28.0,20806,null,460,null,"212021294",24.2,85.2,null,null,7.0,2184,5.1,9.6,null,null,null,2014,null,null,239,24.4,12051,41,39
56,0.8,45576,null,28.7,"Pakenham - South",39,2834,null,null,48941,13126,7.0,37,1843,21.6,12649,1588,null,45398,null,0.24,null,null,49905,619.0,10000,14.4,2479,24.5,5.3,75,20914,null,30.9,1.63,3.6,0.373,7402,0.45,19478,null,655.0,null,null,31.5,18248,null,387,null,"212011292",21.0,85.1,null,null,6.7,2893,4.2,7.1,null,null,null,2014,null,null,253,18.2,12839,39,36
57,0.8,38086,null,34.6,"Doveton",37,963,null,null,39136,4271,11.6,38,1170,28.4,4118,703,null,38621,null,0.21,null,null,39454,161.2,8423,13.7,1120,23.7,1.0,117,12665,null,12.7,1.55,3.68,0.372,1944,0.42,18096,null,168.5,null,null,29.1,8544,null,69,null,"212021295",1.9,82.4,null,null,4.8,1244,3.5,0.6,null,null,null,2014,null,null,81,8.0,16305,39,36
57,1.2,40778,null,31.5,"Hallam",42,2804,null,null,44602,5320,9.8,41,3945,25.3,4956,800,null,42133,null,0.2,null,null,44914,221.0,9920,15.6,912,25.6,2.2,117,15938,null,14.4,1.63,3.73,0.39,3066,0.44,18041,null,238.9,null,null,29.8,24411,null,146,null,"212021297",8.6,82.1,null,null,6.4,1062,5.1,3.6,null,null,null,2014,null,null,139,13.3,14446,43,38
57,0.7,44554,null,28.6,"Narre Warren - North East",43,2484,null,null,48562,7226,7.6,42,2496,23.5,6874,938,null,44679,null,0.23,null,null,49051,333.8,10000,15.0,1137,25.3,2.8,101,18881,null,16.7,1.66,3.8,0.389,4577,0.44,17787,null,354.4,null,null,30.1,16891,null,230,null,"212021455",11.4,84.5,null,null,6.7,1377,4.6,3.9,null,null,null,2014,null,null,146,17.8,13803,43,40
57,1.1,43310,null,29.6,"Narre Warren - South West",41,2092,null,null,45604,7037,8.0,40,1423,23.7,6736,936,null,43532,null,0.23,null,null,46084,307.2,10165,14.3,1109,24.1,3.6,110,21709,null,15.8,1.56,3.53,0.369,4027,0.44,16929,null,324.3,null,null,33.0,15722,null,194,null,"212021456",8.4,84.8,null,null,5.6,1343,4.2,3.1,null,null,null,2014,null,null,164,13.7,12566,42,38
56,1.2,42629,null,32.2,"Cranbourne",42,2407,null,null,44049,9769,7.1,40,2268,23.2,9592,1191,null,42471,null,0.23,null,null,45305,422.5,11049,14.4,1922,24.1,4.4,97,19747,null,20.3,1.56,3.37,0.365,5217,0.46,17050,null,442.6,null,null,32.0,20014,null,221,null,"212031300",12.6,85.9,null,null,5.4,2275,4.3,4.4,null,null,null,2014,null,null,222,12.6,13600,42,38
56,0.6,45778,null,30.1,"Cranbourne North",39,1425,null,null,48428,9158,6.9,37,1521,20.1,9026,1059,null,45610,null,0.27,null,null,49294,437.1,10150,13.8,1708,23.6,2.5,63,18537,null,17.7,1.57,3.26,0.355,4918,0.48,16733,null,451.4,null,null,33.3,13121,null,186,null,"212031302",7.0,88.7,null,null,3.5,2067,3.9,2.4,null,null,null,2014,null,null,136,16.5,12743,38,36
58,0.8,45752,null,28.1,"Cranbourne South",46,9122,null,null,52227,4746,10.2,43,3434,21.9,4154,823,null,45484,null,0.23,null,null,55209,217.0,9937,17.6,407,28.4,2.0,239,18930,null,18.6,1.78,4.0,0.42,3207,0.45,22623,null,262.0,null,null,27.1,60491,null,206,null,"212031303",29.3,75.7,null,null,12.7,508,5.6,12.5,null,null,null,2014,null,null,105,22.9,15993,45,39
56,0.7,43411,null,31.5,"Hampton Park - Lynbrook",40,968,null,null,44350,13125,7.4,40,1816,22.3,13005,1571,null,43143,null,0.25,null,null,45464,576.8,9920,13.6,2511,23.2,3.6,72,17901,null,27.3,1.52,3.26,0.352,6342,0.46,17377,null,596.7,null,null,33.8,15600,null,206,null,"212031305",6.1,88.4,null,null,3.2,3072,3.8,3.2,null,null,null,2014,null,null,201,12.4,13661,42,39
57,0.5,48829,null,27.8,"Lynbrook - Lyndhurst",38,1418,null,null,52637,7493,6.6,37,2500,18.7,7243,889,null,49635,null,0.27,null,null,52696,381.2,11496,14.0,1086,23.8,1.6,53,20180,null,14.8,1.59,3.31,0.361,4344,0.48,16648,null,394.9,null,null,32.8,30169,null,167,null,"212031306",6.2,88.0,null,null,4.6,1381,4.1,5.0,null,null,null,2014,null,null,81,20.7,11971,38,37
57,1.0,44005,null,29.9,"Pearcedale - Tooradin",46,8028,null,null,48941,4390,10.4,44,3744,22.5,3920,795,null,43546,null,0.23,null,null,51341,191.8,11459,17.5,497,27.8,1.9,198,18838,null,18.1,1.71,3.73,0.412,2717,0.46,22723,null,225.4,null,null,28.7,76261,null,188,null,"212031308",21.8,77.3,null,null,10.8,596,5.8,14.3,null,null,null,2014,null,null,100,18.9,15331,47,42
57,0.7,46634,null,26.1,"Narre Warren South (East)",44,5087,null,null,53129,7052,6.9,42,2076,22.9,6596,878,null,46536,null,0.21,null,null,54772,350.4,10000,16.6,1057,27.3,2.5,136,17455,null,17.3,1.78,4.21,0.416,4718,0.42,19730,null,386.3,null,null,27.2,24616,null,304,null,"212031457",24.0,82.4,null,null,9.4,1286,5.2,7.5,null,null,null,2014,null,null,146,23.8,10968,44,41
56,0.7,44903,null,29.6,"Narre Warren South (West)",40,2238,null,null,48199,8173,8.1,40,2105,21.6,7920,1079,null,45298,null,0.25,null,null,49193,381.7,10000,15.0,1323,24.9,2.4,70,18691,null,20.0,1.61,3.5,0.374,4551,0.46,18580,null,402.1,null,null,32.0,22762,null,197,null,"212031458",10.2,85.7,null,null,5.1,1611,4.6,4.5,null,null,null,2014,null,null,129,16.8,14532,41,38
57,0.3,52995,null,22.1,"Point Cook - South",36,1112,null,null,61194,6404,5.9,35,1555,19.8,6093,710,null,55037,null,0.23,null,null,59431,372.9,10130,14.9,613,25.4,1.0,79,19764,null,11.8,1.72,4.02,0.399,4102,0.43,16602,null,380.6,null,null,28.8,11460,null,167,null,"213051466",4.6,87.9,null,null,5.4,688,4.3,1.9,null,null,null,2014,null,null,51,29.3,11682,35,34
58,0.9,42275,null,28.4,"Clarinda - Oakleigh South",45,3807,null,null,48866,6410,7.3,43,2136,25.8,5816,836,null,44029,null,0.18,null,null,48417,284.2,9502,16.1,561,27.0,3.3,394,20856,null,15.3,1.73,4.26,0.416,4694,0.41,18278,null,310.3,null,null,27.7,38527,null,299,null,"212041309",17.9,79.0,null,null,12.1,699,4.7,11.5,null,null,null,2014,null,null,160,18.1,11251,45,39
58,0.7,39301,null,30.3,"Clayton South",38,2860,null,null,42800,6408,9.3,36,5311,28.6,6003,922,null,39918,null,0.18,null,null,43179,256.9,9146,15.3,733,26.0,1.5,228,17771,null,17.1,1.66,4.25,0.403,4157,0.39,18580,null,276.7,null,null,28.3,29243,null,192,null,"212041310",11.9,80.9,null,null,8.6,911,4.5,5.6,null,null,null,2014,null,null,87,12.8,13118,37,33
56,0.7,35594,null,34.3,"Dandenong",36,5122,null,null,38066,12353,13.3,35,3911,31.3,11458,2384,null,35502,null,0.21,null,null,39413,436.2,9885,17.3,2635,27.8,3.0,145,15586,null,37.4,1.64,3.98,0.428,6135,0.41,15682,null,486.9,null,null,25.2,157312,null,290,null,"212041311",31.4,78.3,null,null,7.3,2981,6.1,45.6,null,null,null,2014,null,null,194,9.3,14569,38,34
59,1.5,45082,null,25.5,"Dingley Village",48,8443,null,null,53465,6266,6.5,47,2206,25.2,5476,774,null,45889,null,0.18,null,null,55057,292.8,14315,19.2,446,29.9,4.4,559,21326,null,16.5,1.85,4.73,0.446,4756,0.39,21279,null,345.0,null,null,25.6,18228,null,492,null,"212041313",40.2,74.9,null,null,16.6,545,7.0,9.0,null,null,null,2014,null,null,204,23.7,12506,49,43
