children_wh_valid_scores_count_2018, development_at_risk_count_2018, development_at_risk_perc_2018, development_at_risk_count_2015, development_at_risk_perc_2012, development_vulnerable_perc_2009, development_at_risk_perc_2015, development_on_track_perc_2009, development_at_risk_count_2012, development_on_track_count_2012, name, development_on_track_count_2009, development_vulnerable_count_2009, children_wh_valid_scores_count_2009, development_vulnerable_perc_2015, development_vulnerable_perc_2018, development_at_risk_count_2009, code, development_vulnerable_perc_2012, development_at_risk_perc_2009, development_on_track_count_2015, development_vulnerable_count_2015, development_vulnerable_count_2012, development_on_track_count_2018, children_wh_valid_scores_count_2012, sa2_main16, development_on_track_perc_2012, children_wh_valid_scores_count_2015, development_on_track_perc_2015, development_vulnerable_count_2018, development_on_track_perc_2018
60,4,6.6666665,11,9.459459,11.764706,14.666667,74.5098,7,64,"Bacchus Marsh Region",38,6,51,5.3333335,11.666667,7,"21009",4.0540543,13.725491,60,4,3,49,74,"201021009",86.48649,75,80.0,7,81.666664
42,5,11.904762,4,25.0,17.142857,11.764706,71.42857,11,27,"Beaufort",25,6,35,0.0,2.3809524,4,"21014",13.636364,11.428572,30,0,6,36,44,"201031014",61.363636,34,88.23529,1,85.71429
83,10,12.048193,10,7.6923075,12.345679,12.345679,77.77778,6,70,"Prahran - Windsor",63,10,81,6.1728396,14.457831,8,"21136",2.5641026,9.876543,66,5,2,61,78,"206061136",89.74359,81,81.48148,12,73.49397
72,6,8.333333,15,11.864407,8.888889,24.590164,73.333336,7,47,"Collingwood",33,4,45,14.754098,12.5,8,"21141",8.474576,17.777779,37,9,5,57,59,"206071141",79.66102,61,60.65574,9,79.166664
77,14,18.181818,10,17.72152,5.882353,16.129032,82.35294,14,61,"Hadfield",28,2,34,11.290322,12.987013,4,"21440",5.063291,11.764706,45,7,4,53,79,"210031440",77.21519,62,72.58064,10,68.83117
166,16,9.638555,29,8.474576,4.9382715,18.354431,81.48148,15,154,"Sunbury",132,8,162,10.126582,6.0240965,22,"21240",4.519774,13.580247,113,16,8,140,177,"210041240",87.00565,158,71.51899,10,84.33735
331,46,13.897281,56,16.14035,7.823129,16.0,75.85034,46,212,"Sunbury - South",223,23,294,8.285714,8.459214,48,"21241",9.473684,16.32653,265,29,27,257,285,"210041241",74.38596,350,75.71429,28,77.6435
73,11,15.068493,16,17.241379,10.606061,19.753086,72.72727,10,40,"Fitzroy",48,7,66,19.753086,5.479452,11,"21142",13.793103,16.666666,49,16,8,58,58,"206071142",68.965515,81,60.493828,4,79.45206
88,13,14.772727,5,8.536586,6.4102564,6.097561,89.74359,7,72,"Hughesdale",70,5,78,2.4390244,6.818182,3,"21180",3.6585367,3.8461537,75,2,3,69,82,"208021180",87.80488,82,91.46342,6,78.40909
182,24,13.186813,30,19.68912,11.111111,14.354067,62.34568,38,117,"Wendouree - Miners Rest",101,18,162,16.746412,19.23077,43,"21008",19.68912,26.54321,144,35,38,123,193,"201011008",60.62176,209,68.89952,35,67.58242
54,8,14.814815,13,12.0,12.244898,20.63492,83.67347,6,40,"Golden Plains - North",41,6,49,7.9365077,9.259259,2,"21015",8.0,4.0816326,45,5,4,41,50,"201031015",80.0,63,71.42857,5,75.92593
82,12,14.634147,13,12.371134,1.2820513,14.444445,88.46154,12,78,"Creswick - Clunes",69,1,78,7.7777777,3.6585367,8,"21010",7.216495,10.256411,70,7,7,67,97,"201021010",80.41237,90,77.77778,3,81.70731
59,8,13.559322,18,17.204302,10.958904,18.367348,67.12329,16,68,"Daylesford",49,8,73,5.102041,15.254237,16,"21011",9.67742,21.917809,75,5,9,42,93,"201021011",73.11828,98,76.53061,9,71.18644
60,7,11.666667,7,8.333333,4.285714,11.666667,77.14286,6,59,"Gordon (Vic.)",54,3,70,16.666666,1.6666666,13,"21012",9.722222,18.571428,43,10,7,52,72,"201021012",81.94444,60,71.666664,1,86.666664
32,1,3.125,3,24.242424,0.0,10.0,92.30769,8,22,"Avoca",24,0,26,23.333334,9.375,2,"21013",9.090909,7.6923075,20,7,3,28,33,"201031013",66.666664,30,66.666664,3,87.5
457,48,10.503283,47,13.513514,5.357143,17.80303,82.14286,15,78,"Point Cook - South",46,3,56,8.712121,7.439825,7,"21466",16.216217,12.5,194,23,18,375,111,"213051466",70.27027,264,73.48485,34,82.05689
382,83,21.727749,38,18.49711,10.526316,15.899582,57.894737,32,116,"Cranbourne West",44,8,76,11.297071,6.8062825,24,"21304",14.450867,31.578947,174,27,25,273,173,"212031304",67.052025,239,72.803345,26,71.465965
225,44,19.555555,53,21.73913,8.61244,21.457489,67.94258,60,189,"Mildura - North",142,18,209,8.502025,12.888889,49,"21469",9.782609,23.444977,173,21,27,152,276,"215021469",68.478264,247,70.04049,29,67.55556
30,3,10.0,9,17.647058,18.75,19.565218,72.916664,9,38,"Mildura Region",35,9,48,8.695652,10.0,4,"21398",7.8431373,8.333333,33,4,4,24,51,"215021398",74.5098,46,71.73913,3,80.0
74,18,24.324324,15,7.9365077,5.263158,18.292683,77.192986,5,54,"Red Cliffs",44,3,57,7.3170733,9.459459,10,"21399",6.3492064,17.54386,61,6,4,49,63,"215021399",85.71429,82,74.39024,7,66.21622
132,18,13.636364,16,13.223141,8.139535,12.121212,81.39535,16,94,"Blackburn South",70,7,86,7.5757575,5.3030305,9,"21162",9.090909,10.465117,106,10,11,107,121,"207031162",77.68595,132,80.30303,7,81.06061
91,14,15.384615,21,19.19192,5.714286,19.626167,77.14286,19,69,"Flora Hill - Spring Gully",54,4,70,11.214953,8.791209,12,"21021",11.111111,17.142857,74,12,11,69,99,"202011021",69.69697,107,69.15888,8,75.82417
236,33,13.983051,27,13.120567,9.90991,13.235294,76.57658,37,221,"Kangaroo Flat - Golden Square",170,22,222,13.725491,11.864407,30,"21022",8.510638,13.513514,149,28,24,175,282,"202011022",78.3688,204,73.039215,28,74.15254
97,19,19.58763,10,7.216495,9.615385,11.764706,84.61539,7,87,"Maiden Gully",44,5,52,8.235294,4.123711,3,"21023",3.0927835,5.769231,68,7,3,74,97,"202011023",89.69072,85,80.0,4,76.28866
155,17,10.967742,24,6.097561,6.4102564,17.021276,83.333336,5,77,"Strathfieldsaye",65,5,78,1.4184397,3.8709676,8,"21024",0.0,10.256411,115,2,0,132,82,"202011024",93.902435,141,81.56029,6,85.16129
115,11,9.565217,9,8.333333,4.032258,9.090909,83.064514,9,95,"Surrey Hills (East) - Mont Albert",103,5,124,7.070707,1.7391304,16,"21167",3.7037036,12.903226,83,7,4,102,108,"207031167",87.96296,99,83.83839,2,88.695656
199,14,7.035176,23,17.112299,6.289308,11.5,86.79245,32,151,"Brighton East",138,10,159,6.0,4.522613,11,"21170",2.1390374,6.918239,165,12,4,176,187,"208011170",80.748665,200,82.5,9,88.44221
203,22,10.837439,31,17.322834,11.711712,19.135803,66.666664,22,100,"White Hills - Ascot",74,13,111,12.345679,7.3891625,24,"21025",3.937008,21.621622,111,20,5,166,127,"202011025",78.74016,162,68.51852,15,81.7734
100,11,11.0,15,12.5,5.5555553,15.957447,85.18519,10,69,"Bendigo Region - South",46,3,54,6.382979,6.0,5,"21026",1.25,9.259259,73,6,1,83,80,"202021026",86.25,94,77.65958,6,83.0
173,21,12.138728,22,17.204302,7.586207,11.764706,77.24138,32,139,"Kilmore - Broadford",112,11,145,12.299465,8.092485,22,"21056",8.064516,15.172414,142,23,15,138,186,"204011056",74.731186,187,75.93583,14,79.76878
82,6,7.3170733,11,7.7777777,3.7735848,11.578947,88.679245,7,81,"Mansfield (Vic.)",47,2,53,5.263158,4.878049,4,"21057",2.2222223,7.5471697,79,5,2,72,90,"204011057",90.0,95,83.1579,4,87.80488
35,6,17.142857,4,4.0816326,12.121212,11.764706,66.666664,2,46,"Nagambie",22,4,33,2.9411764,2.857143,7,"21058",2.0408163,21.212122,29,1,1,28,49,"204011058",93.87755,34,85.29412,1,80.0
78,20,25.641026,10,16.923077,10.465117,18.518518,74.4186,11,47,"Seymour",64,9,86,16.666666,12.820513,13,"21059",10.769231,15.116279,35,9,7,48,65,"204011059",72.30769,54,64.81481,10,61.53846
34,4,11.764706,11,22.222221,23.076923,24.444445,65.38461,8,20,"Yea",17,6,26,6.6666665,8.823529,3,"21062",22.222221,11.538462,31,3,8,27,36,"204011062",55.555557,45,68.888885,3,79.411766
90,16,17.777779,17,16.153847,9.523809,15.315315,78.57143,21,85,"Benalla",99,12,126,20.72072,13.333333,15,"21063",18.461538,11.904762,71,23,24,62,130,"204021063",65.38461,111,63.963963,12,68.888885
29,5,17.241379,4,0.0,12.5,10.810811,81.25,0,32,"Benalla Region",13,2,16,13.513514,6.8965516,1,"21064",13.513514,6.25,28,5,5,22,37,"204021064",86.48649,37,75.675674,2,75.86207
37,5,13.513514,9,9.090909,10.0,23.68421,80.0,5,49,"Rutherglen",40,5,50,10.526316,8.1081085,5,"21065",1.8181819,10.0,25,4,1,29,55,"204021065",89.09091,38,65.789474,3,78.37838
220,19,8.636364,35,11.764706,8.181818,15.695067,81.36364,26,187,"Wangaratta",179,18,220,7.1748877,6.818182,23,"21066",3.6199095,10.454545,172,16,8,186,221,"204021066",84.61539,223,77.13004,15,84.545456
104,11,10.576923,20,11.538462,3.4782608,18.348623,87.82609,12,87,"Wangaratta Region",101,4,115,11.009174,5.769231,10,"21067",4.8076925,8.695652,77,12,5,87,104,"204021067",83.65385,109,70.642204,6,83.65385
185,26,14.054054,30,14.379085,11.940298,15.789474,70.89552,22,119,"Drouin",95,16,134,11.052631,7.5675673,23,"21076",7.8431373,17.164179,139,21,12,145,153,"205011076",77.77778,190,73.1579,14,78.37838
58,14,24.137932,11,9.523809,1.7857143,16.923077,87.5,6,56,"Mount Baw Baw Region",49,1,56,6.1538463,13.793103,6,"21077",1.5873016,10.714286,50,4,1,36,63,"205011077",88.888885,65,76.92308,8,62.068966
107,15,14.018692,17,13.253012,5.4545455,16.504854,70.90909,11,68,"Trafalgar (Vic.)",39,3,55,4.854369,6.542056,13,"21078",4.8192773,23.636364,81,5,4,85,83,"205011078",81.92771,103,78.64078,7,79.439255
205,34,16.585365,35,15.384615,9.047619,15.02146,74.28571,28,138,"Warragul",156,19,210,10.729613,8.292683,35,"21079",8.791209,16.666666,173,25,16,154,182,"205011079",75.82417,233,74.248924,17,75.12195
163,25,15.337423,29,17.777779,14.857142,15.263158,70.85714,32,137,"Bairnsdale",124,26,175,5.263158,14.11043,25,"21081",6.111111,14.285714,151,10,11,115,180,"205021081",76.111115,190,79.47369,23,70.55215
0,null,null,null,null,null,null,null,null,null,"Lake King",null,null,0,null,null,null,"21083",null,null,null,null,null,null,0,"205021083",null,0,null,null,null
116,18,15.517241,22,15.476191,24.657534,20.183487,52.054794,13,64,"Lakes Entrance",38,18,73,8.256881,2.586207,17,"21084",8.333333,23.287672,78,9,7,95,84,"205021084",76.190475,109,71.55963,3,81.89655
55,10,18.181818,15,23.68421,19.642857,20.833334,64.28571,18,47,"Orbost",36,11,56,11.111111,7.2727275,9,"21085",14.473684,16.071428,49,8,11,41,76,"205021085",61.842106,72,68.05556,4,74.545456
47,7,14.893617,9,3.5714285,2.5,20.0,87.5,1,21,"Paynesville",35,1,40,2.2222223,8.510638,4,"21086",21.428572,10.0,35,1,6,36,28,"205021086",75.0,45,77.77778,4,76.59574
133,29,21.804512,14,12.844037,10.169492,14.141414,71.18644,14,88,"Korumburra",84,12,118,12.121212,15.037594,22,"21089",6.4220185,18.644068,73,12,7,84,109,"205031089",80.73395,99,73.73737,20,63.157894
135,18,13.333333,9,10.769231,5.839416,6.338028,82.48175,7,52,"Leongatha",113,8,137,3.5211267,8.888889,16,"21090",9.230769,11.678832,128,5,6,105,65,"205031090",80.0,142,90.14085,12,77.77778
242,40,16.528925,28,16.393442,9.21659,11.914893,71.42857,30,138,"Wonthaggi - Inverloch",155,20,217,4.680851,7.8512397,42,"21093",8.196721,19.35484,196,11,15,183,183,"205031093",75.409836,235,83.40426,19,75.619835
157,21,13.375796,21,10.483871,7.5757575,13.636364,81.818184,13,100,"Churchill",108,10,132,20.12987,6.3694267,14,"21094",8.870968,10.606061,102,31,11,126,124,"205041094",80.645164,154,66.233765,10,80.254776
196,35,17.857143,25,21.11111,14.718615,17.006804,68.39827,38,128,"Moe - Newborough",158,34,231,12.92517,14.795918,39,"21095",7.7777777,16.883118,103,19,14,132,180,"205041095",71.111115,147,70.06802,29,67.34694
168,28,16.666666,45,21.472393,18.064516,27.272728,65.16129,35,96,"Morwell",101,28,155,29.09091,32.142857,26,"21096",19.631903,16.774193,72,48,32,86,163,"205041096",58.895706,165,43.636364,54,51.190475
324,46,14.197531,31,10.655738,9.318996,12.301587,75.268814,26,202,"Traralgon",210,26,279,6.3492064,10.802469,43,"21097",6.557377,15.412187,205,16,16,243,244,"205041097",82.78689,252,81.349205,35,75.0
62,5,8.064516,3,18.032787,9.67742,5.769231,70.96774,11,48,"Yallourn North - Glengarry",44,6,62,7.6923075,14.516129,12,"21098",3.2786884,19.35484,45,4,2,48,61,"205041098",78.68852,52,86.53846,9,77.41936
0,null,null,null,null,null,null,null,null,null,"Alps - West",null,null,0,null,null,null,"21099",null,null,null,null,null,null,0,"205051099",null,0,null,null,null
194,20,10.309278,16,12.244898,8.75,9.090909,75.625,24,155,"Maffra",121,14,160,7.3863635,11.340206,25,"21101",8.67347,15.625,147,13,17,152,196,"205051101",79.081635,176,83.52273,22,78.35052
52,9,17.307692,6,12.765958,4.878049,10.909091,85.36585,6,35,"Rosedale",35,2,41,7.2727275,13.461538,4,"21102",12.765958,9.756098,45,4,6,36,47,"205051102",74.46809,55,81.818184,7,69.23077
48,6,12.5,5,9.230769,7.142857,11.904762,83.92857,6,56,"Yarram",47,4,56,9.523809,6.25,5,"21104",4.6153846,8.928572,33,4,3,39,65,"205051104",86.15385,42,78.57143,3,81.25
184,15,8.152174,10,7.9710145,5.172414,7.246377,85.344826,11,116,"Cheltenham - Highett (West)",99,6,116,3.6231885,2.7173913,11,"21171",7.9710145,9.4827585,123,5,11,164,138,"208011171",84.05797,138,89.13043,5,89.13043
207,17,8.212561,30,13.157895,4.464286,12.875537,89.28571,25,158,"Hampton",200,10,224,3.4334764,5.3140097,14,"21172",3.6842105,6.25,195,8,7,179,190,"208011172",83.1579,233,83.69099,11,86.47343
161,16,9.937888,19,9.467456,4.964539,9.84456,74.46809,16,148,"Brunswick",105,7,141,7.253886,8.074534,29,"21105",2.9585798,20.567375,160,14,5,132,169,"206011105",87.57397,193,82.90156,13,81.98758
47,4,8.510638,5,9.859155,13.114754,7.352941,83.60656,7,57,"Brunswick East",51,8,61,5.882353,10.638298,2,"21106",9.859155,3.2786884,59,4,7,38,71,"206011106",80.28169,68,86.76471,5,80.85107
121,9,7.4380164,14,6.4220185,7.826087,12.727273,80.0,7,98,"Pascoe Vale South",92,9,115,5.4545455,10.743802,14,"21109",3.6697247,12.173913,90,6,4,99,109,"206011109",89.90826,110,81.818184,13,81.818184
61,7,11.47541,5,11.764706,null,20.833334,null,2,11,"Docklands",null,null,8,0.0,11.47541,null,"21118",23.529411,null,19,0,4,47,17,"206041118",64.70588,24,79.166664,7,77.04918
154,20,12.987013,23,14.4,3.030303,14.83871,89.89899,18,99,"Alfredton",89,3,99,5.16129,5.194805,7,"21001",6.4,7.070707,124,8,8,126,125,"201011001",79.2,155,80.0,8,81.818184
116,9,7.7586207,12,7.070707,6.5989847,10.344828,78.17259,7,85,"Ballarat",154,13,197,7.7586207,8.620689,30,"21002",7.070707,15.228426,95,9,7,97,99,"201011002",85.85859,116,81.89655,10,83.62069
27,4,14.814815,null,7.6923075,11.764706,null,82.35294,2,23,"South Yarra - West",14,2,17,null,0.0,1,"21125",3.8461537,5.882353,null,null,1,23,26,"206041125",88.46154,null,null,0,85.18519
188,24,12.765958,20,5.982906,7.826087,12.048193,84.347824,7,97,"Bentleigh East (South)",97,9,115,6.0240965,6.382979,9,"21427",11.111111,7.826087,136,10,13,152,117,"208021427",82.90598,166,81.92771,12,80.85107
281,40,14.234876,35,14.532872,8.988764,13.565891,74.7191,42,223,"Ballarat - North",133,16,178,10.077519,8.540925,29,"21003",8.304499,16.292135,197,26,24,217,289,"201011003",77.16263,258,76.35659,24,77.2242
279,29,10.394265,44,13.50211,5.9574466,16.730038,78.297874,32,190,"Bentleigh - McKinnon",184,14,235,5.703422,4.659498,37,"21174",6.329114,15.74468,204,15,15,237,237,"208021174",80.16878,263,77.56654,13,84.946236
281,36,12.811388,44,13.879004,14.594595,16.296297,67.567566,39,217,"Ballarat - South",125,27,185,12.962963,6.7615657,33,"21004",8.896797,17.837837,191,35,25,226,281,"201011004",77.2242,270,70.74074,19,80.42705
106,16,15.094339,10,18.072289,2.7027028,11.764706,85.13513,15,65,"Buninyong",63,2,74,14.117647,8.490566,9,"21005",3.6144578,12.162162,63,12,3,81,83,"201011005",78.313255,85,74.117645,9,76.41509
103,18,17.475729,11,14.141414,5.263158,11.827957,64.91228,14,80,"Delacombe",37,3,57,10.752688,5.8252425,17,"21006",5.050505,29.824562,72,10,5,79,99,"201011006",80.80808,93,77.41936,6,76.69903
128,18,14.0625,13,9.523809,4.285714,11.607142,87.14286,12,105,"Aspendale Gardens - Waterways",122,6,140,4.464286,3.90625,12,"21183",7.142857,8.571428,94,5,9,105,126,"208031183",83.333336,112,83.92857,5,82.03125
49,5,10.204082,11,13.207547,3.8461537,18.644068,76.92308,7,44,"Smythes Creek",40,2,52,1.6949153,8.163265,10,"21007",3.7735848,19.23077,47,1,2,40,53,"201011007",83.01887,59,79.66102,4,81.63265
82,22,26.829268,11,32.291668,23.170732,14.285714,64.63415,31,52,"Maryborough (Vic.)",53,19,82,20.77922,9.756098,10,"21016",13.541667,12.195122,50,16,13,52,96,"201031016",54.166668,77,64.93507,8,63.414635
41,6,14.634147,8,12.765958,13.333333,15.384615,73.333336,6,33,"Maryborough Region",22,4,30,7.6923075,14.634147,4,"21017",17.021276,13.333333,40,4,8,29,47,"201031017",70.21277,52,76.92308,6,70.731705
87,6,6.8965516,8,13.0,1.0526316,7.920792,86.31579,13,87,"Murrumbeena",82,1,95,1.980198,4.597701,12,"21181",0.0,12.631579,91,2,0,77,100,"208021181",87.0,101,90.09901,4,88.505745
170,26,15.294118,32,17.277487,19.457014,21.768707,64.70588,33,132,"Bendigo",143,43,221,17.687075,14.705882,35,"21018",13.612565,15.837104,89,26,26,119,191,"202011018",69.10995,147,60.544216,25,70.0
158,21,13.29114,22,8.67052,5.6603775,10.945273,80.50314,15,148,"Bentleigh East (North)",128,9,159,5.4726367,6.962025,22,"21426",5.780347,13.836478,168,11,10,126,173,"208021426",85.54913,201,83.58209,11,79.74683
193,39,20.207254,27,20.0,12.121212,19.708029,64.64646,26,97,"California Gully - Eaglehawk",64,12,99,10.218978,19.68912,23,"21019",5.3846154,23.232323,96,14,7,116,130,"202011019",74.61539,137,70.07299,38,60.103626
46,5,10.869565,2,13.636364,null,5.714286,null,3,18,"Southbank",null,null,15,5.714286,6.521739,null,"21126",4.5454545,null,31,2,1,38,22,"206041126",81.818184,35,88.57143,3,82.608696
151,14,9.271523,23,20.161291,11.111111,14.465409,77.77778,25,83,"East Bendigo - Kennington",63,9,81,6.918239,11.258278,9,"21020",12.903226,11.111111,125,11,16,120,124,"202011020",66.935486,159,78.616356,17,79.4702
75,9,12.0,15,8.333333,8.0,20.547945,85.333336,6,55,"Chelsea Heights",64,6,75,4.109589,4.0,5,"21187",15.277778,6.6666665,55,3,11,63,72,"208031187",76.388885,73,75.34247,3,84.0
241,22,9.128631,24,13.537118,4.3290043,10.0,84.41558,31,188,"Greensborough",195,10,231,3.75,4.5643153,26,"21197",4.366812,11.255411,207,9,10,208,229,"209011197",82.09607,240,86.25,11,86.30705
90,14,15.555555,14,13.636364,8.928572,16.27907,82.14286,15,87,"Castlemaine",92,10,112,8.139535,20.0,10,"21027",7.2727275,8.928572,65,7,8,58,110,"202021027",79.09091,86,75.5814,18,64.44444
63,8,12.698413,10,10.666667,12.0,13.69863,76.0,8,61,"Castlemaine Region",57,9,75,10.958904,6.3492064,9,"21028",8.0,12.0,55,8,6,51,75,"202021028",81.333336,73,75.34247,4,80.95238
53,18,33.962265,11,22.857143,18.181818,24.444445,68.181816,8,20,"Heathcote",15,4,22,6.6666665,22.64151,3,"21029",20.0,13.636364,31,3,7,23,35,"202021029",57.142857,45,68.888885,12,43.396225
107,18,16.82243,10,2.7027028,5.4945054,8.695652,68.13187,3,102,"Kyneton",62,5,91,4.347826,6.542056,24,"21030",5.4054055,26.373627,100,5,6,82,111,"202021030",91.89189,115,86.95652,7,76.63551
97,16,16.494844,10,16.504854,2.5,11.111111,86.25,17,80,"Woodend",69,2,80,7.7777777,8.247422,9,"21031",5.8252425,11.25,73,7,6,73,103,"202021031",77.66991,90,81.111115,8,75.25773
51,7,13.725491,9,16.666666,10.909091,13.846154,80.0,9,43,"Bendigo Region - North",44,6,55,0.0,3.9215686,5,"21032",3.7037036,9.090909,56,0,2,42,54,"202031032",79.62963,65,86.15385,2,82.35294
63,9,14.285714,10,20.895523,14.285714,15.384615,70.12987,14,45,"Loddon",54,11,77,10.769231,9.523809,12,"21033",11.940298,15.584415,48,7,8,48,67,"202031033",67.16418,65,73.84615,6,76.190475
116,9,7.7586207,11,9.756098,4.878049,10.091743,82.92683,8,71,"Bannockburn",68,4,82,2.7522936,3.4482758,10,"21034",3.6585367,12.195122,95,3,3,103,82,"203011034",86.585365,109,87.15596,4,88.793106
82,13,15.853659,7,13.541667,8.695652,6.930693,77.17391,13,74,"Golden Plains - South",71,8,92,1.980198,6.097561,13,"21035",9.375,14.130435,92,2,9,64,96,"203011035",77.083336,101,91.08911,5,78.04878
53,5,9.433962,6,9.523809,7.5,10.0,73.75,6,55,"Winchelsea",59,6,80,13.333333,15.094339,15,"21036",3.1746032,18.75,46,8,2,40,63,"203011036",87.30159,60,76.666664,8,75.471695
137,3,2.189781,13,9.090909,8.974359,9.154929,78.84615,14,137,"Belmont",123,14,156,4.2253523,7.29927,19,"21037",1.9480519,12.179487,123,6,3,124,154,"203021037",88.96104,142,86.61972,10,90.51095
285,62,21.754387,57,19.883041,12.140575,18.75,66.77316,68,226,"Corio - Norlane",209,38,313,12.828947,20.0,66,"21038",14.035088,21.086262,208,39,48,166,342,"203021038",66.08187,304,68.42105,57,58.245613
136,24,17.647058,16,17.0,6.766917,13.223141,81.20301,17,75,"Geelong",108,9,133,5.785124,15.441176,16,"21039",8.0,12.030075,98,7,8,91,100,"203021039",75.0,121,80.99174,21,66.911766
243,30,12.345679,31,9.693877,6.25,13.247863,83.65385,19,166,"Geelong West - Hamlyn Heights",174,13,208,3.4188035,9.053498,21,"21040",5.612245,10.096154,195,8,11,191,196,"203021040",84.69388,234,83.333336,22,78.60082
185,26,14.054054,22,7.051282,6.1643834,14.285714,80.821915,11,141,"Preston - West",118,9,146,8.441559,11.351352,19,"21429",2.5641026,13.013699,119,13,4,138,156,"209021429",90.38461,154,77.27273,21,74.5946
162,21,12.962963,31,12.804878,4.4117646,16.31579,89.70588,21,135,"Carnegie",122,6,136,5.7894735,3.7037036,8,"21176",4.878049,5.882353,148,11,8,135,164,"208021176",82.31707,190,77.89474,6,83.333336
124,23,18.548388,20,5.0,8.527132,14.705882,71.31783,7,129,"Newtown (Vic.)",92,11,129,0.7352941,5.645161,26,"21046",2.857143,20.155039,115,1,4,94,140,"203021046",92.14286,136,84.55882,7,75.80645
156,24,15.384615,12,21.705427,9.375,12.121212,62.5,28,90,"North Geelong - Bell Park",80,12,128,9.090909,7.051282,36,"21047",8.527132,28.125,78,9,11,121,129,"203021047",69.76744,99,78.78788,11,77.5641
729,113,15.500686,50,8.77193,6.451613,13.404826,74.19355,15,146,"Cranbourne East",23,2,31,8.579088,6.995885,6,"21301",5.8479533,19.35484,291,32,10,565,171,"212031301",85.38012,373,78.01608,51,77.503426
295,28,9.491526,36,10.837439,9.090909,14.634147,76.07655,22,170,"Grovedale",159,19,209,8.9430895,6.779661,31,"21041",5.4187193,14.832536,188,22,11,247,203,"203021041",83.74384,246,76.42277,20,83.72881
228,35,15.350877,39,7.3170733,3.6809816,18.75,86.50307,15,185,"Highton",141,6,163,5.769231,8.333333,16,"21042",2.4390244,9.815951,157,12,5,174,205,"203021042",90.243904,208,75.48077,19,76.31579
231,32,13.852814,33,18.181818,4.2105265,13.807531,78.947365,38,155,"Lara",150,8,190,7.112971,7.7922077,32,"21043",7.6555023,16.842106,189,17,16,181,209,"203021043",74.16268,239,79.0795,18,78.35498
49,4,8.163265,3,2.2222223,7.8431373,4.477612,84.31373,1,41,"Euroa",43,4,51,1.4925373,8.163265,4,"21055",6.6666665,7.8431373,63,1,3,41,45,"204011055",91.111115,67,94.029854,4,83.67347
172,21,12.209302,19,10.135135,9.40171,14.615385,76.92308,15,117,"Leopold",90,11,117,5.3846154,8.139535,16,"21044",10.810811,13.675214,104,7,16,137,148,"203021044",79.054054,130,80.0,14,79.65116
147,31,21.088436,21,15.384615,10.778443,14.788733,73.652695,24,105,"Newcomb - Moolap",123,18,167,18.309858,21.088436,26,"21045",17.307692,15.568862,95,26,27,85,156,"203021045",67.30769,142,66.901405,31,57.823128
363,51,14.049587,44,10.26616,11.647727,13.75,70.454544,27,202,"Wodonga",248,41,352,8.125,11.019283,63,"21074",12.927756,17.897728,250,26,34,272,263,"204031074",76.80608,320,78.125,40,74.93113
63,14,22.222221,9,16.666666,5.4054055,19.565218,79.72973,12,53,"Yackandandah",59,4,74,4.347826,4.7619047,11,"21075",9.722222,14.864865,35,2,7,46,72,"204031075",73.611115,46,76.08696,3,73.01588
297,29,9.76431,31,11.418685,4.878049,10.652921,80.836235,33,243,"Coburg",232,14,287,4.467354,5.050505,41,"21108",4.49827,14.285714,247,13,13,253,289,"206011108",84.083046,291,84.87972,15,85.18519
70,13,18.571428,3,10.344828,1.5625,4.0,87.5,6,49,"Armadale",56,1,64,0.0,5.714286,7,"21135",5.172414,10.9375,72,0,3,53,58,"206061135",84.48276,75,96.0,4,75.71429
379,44,11.609499,74,17.602041,11.142858,18.004866,68.0,69,294,"Hampton Park - Lynbrook",238,39,350,10.948905,7.3878627,73,"21305",7.397959,20.857143,292,45,29,307,392,"212031305",75.0,411,71.04623,28,81.00264
159,21,13.207547,23,11.594203,1.0204082,16.911764,85.71429,16,114,"Clifton Springs",84,1,98,3.6764705,5.6603775,13,"21048",5.7971015,13.265306,108,5,8,129,138,"203031048",82.608696,136,79.411766,9,81.13207
47,7,14.893617,8,17.241379,3.508772,18.181818,84.210526,10,45,"Lorne - Anglesea",48,2,57,4.5454545,12.765958,7,"21049",5.172414,12.280702,34,2,3,34,58,"203031049",77.586205,44,77.27273,6,72.34042
357,55,15.406162,32,9.638555,6.4356437,10.355987,77.22772,24,209,"Ocean Grove - Barwon Heads",156,13,202,5.1779933,10.644258,33,"21050",6.425703,16.336634,261,16,16,264,249,"203031050",83.935745,309,84.46602,38,73.94958
62,11,17.741936,12,25.396826,1.9607843,18.75,90.196075,16,41,"Portarlington",46,1,51,6.25,11.290322,4,"21051",9.523809,7.8431373,48,4,6,44,63,"203031051",65.07937,64,75.0,7,70.96774
19,2,10.526316,5,8.1081085,9.375,12.195122,78.125,3,34,"Point Lonsdale - Queenscliff",25,3,32,2.4390244,10.526316,4,"21052",0.0,12.5,35,1,0,15,37,"203031052",91.89189,41,85.36585,2,78.947365
321,44,13.707165,39,13.703704,5.882353,12.1875,83.333336,37,220,"Torquay",170,12,204,5.9375,3.4267912,22,"21053",4.814815,10.784314,262,19,13,266,270,"203031053",81.48148,320,81.875,11,82.86604
45,11,24.444445,2,10.606061,6.779661,4.1666665,76.27119,7,51,"Alexandra",45,4,59,6.25,6.6666665,10,"21054",12.121212,16.949152,43,3,8,31,66,"204011054",77.27273,48,89.583336,3,68.888885
