children_wh_valid_scores_count_2018, children_wh_valid_scores_count_2009, development_vulnerable_perc_2015, development_vulnerable_perc_2018, development_vulnerable_count_2015, development_vulnerable_count_2012, development_vulnerable_perc_2009, name, children_wh_valid_scores_count_2012, sa2_main16, children_wh_valid_scores_count_2015, code, development_vulnerable_perc_2012, development_vulnerable_count_2018, development_vulnerable_count_2009
184,135,15.425532,8.695652,29,15,4.4444447,"Knoxfield - Scoresby",153,"211011254",188,"21254",9.803922,16,6
302,132,10.695188,13.907285,20,23,9.848485,"Craigieburn - South",169,"210051443",187,"21443",13.609468,42,13
51,94,8.75,19.607843,7,3,2.1276596,"Lysterfield",76,"211011255",80,"21255",3.9473684,10,2
92,118,4.7244096,7.6086955,6,5,7.6271186,"Rowville - North",109,"211011257",127,"21257",4.587156,7,9
75,110,11.403509,12.0,13,11,10.0,"Rowville - South",91,"211011258",114,"21258",12.087913,9,11
158,124,8.176101,9.49367,13,13,12.096774,"Wantirna",158,"211011259",159,"21259",8.227848,15,15
156,127,12.337663,12.820513,19,23,7.086614,"Wantirna South",160,"211011260",154,"21260",14.375,20,9
138,169,5.1282053,5.072464,8,13,10.059172,"Rowville - Central",144,"211011256",156,"21256",9.027778,7,17
227,204,13.278008,14.977974,32,17,15.196078,"Boronia",196,"211011446",241,"21446",8.67347,34,31
165,141,15.384615,4.848485,22,17,4.255319,"Ferntree Gully (North)",151,"211011447",143,"21447",11.258278,8,6
221,228,4.2944784,8.597285,7,15,5.7017546,"Croydon Hills - Warranwood",203,"211031265",163,"21265",7.3891625,19,13
212,135,12.169312,8.0188675,23,24,11.111111,"Ringwood",204,"211031266",189,"21266",11.764706,17,15
0,0,null,null,null,null,null,"Ferntree Gully (South) - Upper Ferntree Gully",0,"211011448",0,"21448",null,null,null
258,202,10.204082,11.24031,25,18,6.930693,"Ringwood East",229,"211031267",245,"21267",7.860262,29,14
128,105,6.837607,4.6875,8,5,4.7619047,"Ringwood North",116,"211031268",117,"21268",4.3103447,6,5
58,40,10.344828,8.620689,6,12,2.5,"The Basin",68,"211011449",58,"21449",17.647058,5,1
158,177,10.0,8.86076,13,13,4.519774,"Donvale - Park Orchards",153,"211021261",130,"21261",8.496732,14,8
93,142,13.235294,6.451613,9,2,4.9295774,"Warrandyte - Wonga Park",114,"211021262",68,"21262",1.754386,6,7
138,164,14.583333,18.84058,28,14,13.414634,"Croydon - East",136,"211031450",192,"21450",10.294118,26,22
131,134,14.371258,7.633588,24,11,6.716418,"Croydon - West",117,"211031451",167,"21451",9.40171,10,9
138,116,13.533834,8.695652,18,22,6.8965516,"Bayswater North",146,"211031263",133,"21263",15.068493,12,8
138,120,5.3846154,5.7971015,7,5,4.1666665,"Vermont",144,"211041272",130,"21272",3.4722223,8,5
70,101,2.7777777,5.714286,3,11,6.930693,"Vermont South",107,"211041273",108,"21273",10.280374,4,7
178,220,12.707182,12.921349,23,15,11.818182,"Narre Warren - North East",182,"212021455",181,"21455",8.241758,23,26
147,134,9.848485,12.92517,13,9,7.4626865,"Nunawading",120,"211041271",132,"21271",7.5,19,10
100,111,12.318841,13.0,17,11,5.4054055,"Belgrave - Selby",134,"211051274",138,"21274",8.208955,13,6
132,106,13.084112,8.333333,14,11,9.433962,"Chirnside Park",103,"211051275",107,"21275",10.679611,11,10
162,96,14.583333,14.197531,21,21,13.541667,"Healesville - Yarra Glen",177,"211051276",144,"21276",11.864407,23,13
98,119,6.930693,12.244898,7,8,8.403361,"Kilsyth",91,"211051277",101,"21277",8.791209,12,10
208,243,10.504202,8.653846,25,20,9.46502,"Lilydale - Coldstream",227,"211051278",238,"21278",8.810573,18,23
52,55,9.375,9.615385,6,5,7.2727275,"Monbulk - Silvan",66,"211051279",64,"21279",7.5757575,5,4
92,81,6.4935064,9.782609,5,4,16.049383,"Montrose",64,"211051280",77,"21280",6.25,9,13
242,266,9.187279,11.157024,26,15,6.3909774,"Mooroolbark",274,"211051281",283,"21281",5.4744525,27,17
124,114,14.529915,16.935484,17,11,10.526316,"Mount Dandenong - Olinda",132,"211051282",117,"21282",8.333333,21,12
374,152,10.958904,11.497326,32,33,9.210526,"Pakenham - North",232,"212011291",292,"21291",14.224138,43,14
128,137,6.3063064,8.59375,7,17,9.489051,"Mount Evelyn",133,"211051283",111,"21283",12.781955,11,13
164,161,14.285714,14.02439,21,18,11.180124,"Endeavour Hills - South",156,"212021454",147,"21454",11.538462,23,18
350,142,11.111111,13.714286,34,25,11.971831,"Lynbrook - Lyndhurst",253,"212031306",306,"21306",9.881423,48,17
105,116,11.0,12.380953,11,16,18.965517,"Pearcedale - Tooradin",112,"212031308",100,"21308",14.285714,13,22
112,109,5.982906,7.142857,7,10,10.091743,"Upwey - Tecoma",126,"211051284",117,"21284",7.9365077,8,11
92,107,7.0588236,10.869565,6,14,11.214953,"Wandin - Seville",113,"211051285",85,"21285",12.38938,10,12
186,168,16.0,9.139785,28,26,12.5,"Yarra Valley",204,"211051286",175,"21286",12.745098,17,21
250,108,11.267606,16.8,16,8,9.259259,"Beaconsfield - Officer",118,"212011287",142,"21287",6.779661,42,10
116,118,13.095238,10.344828,11,5,18.644068,"Bunyip - Garfield",97,"212011288",84,"21288",5.1546392,12,22
236,210,9.913794,14.830508,23,37,10.476191,"Emerald - Cockatoo",253,"212011289",232,"21289",14.624506,35,22
101,64,12.222222,9.9009905,11,16,9.375,"Koo Wee Rup",90,"212011290",90,"21290",17.777779,10,6
536,248,11.4,12.313433,57,27,10.887096,"Pakenham - South",399,"212011292",500,"21292",6.766917,66,27
266,241,6.367041,5.6390977,17,15,5.394191,"Berwick - North",286,"212021293",267,"21293",5.2447553,15,13
438,405,6.4965196,9.817351,28,39,7.160494,"Berwick - South",484,"212021294",431,"21294",8.057851,43,29
147,126,20.382166,26.530613,32,34,23.015873,"Doveton",144,"212021295",157,"21295",23.61111,39,29
139,104,10.666667,15.107914,16,15,26.923077,"Hallam",131,"212021297",150,"21297",11.450381,21,28
61,82,11.111111,0.0,9,7,6.097561,"Narre Warren North",81,"212021299",81,"21299",8.641975,0,5
122,140,13.475178,9.836065,19,19,5.714286,"Endeavour Hills - North",145,"212021453",141,"21453",13.103448,12,8
164,233,17.142857,16.463415,36,24,10.300429,"Narre Warren - South West",193,"212021456",210,"21456",12.435233,27,24
459,159,10.839161,12.418301,31,24,11.320755,"Cranbourne North",249,"212031302",286,"21302",9.638555,57,18
147,44,12.371134,11.564626,12,10,6.818182,"Cranbourne South",91,"212031303",97,"21303",10.989011,17,3
184,203,9.767442,11.413043,21,19,9.359606,"Narre Warren South (East)",227,"212031457",215,"21457",8.370044,21,19
261,286,8.856089,11.111111,24,36,8.391608,"Narre Warren South (West)",313,"212031458",271,"21458",11.501597,29,24
135,78,9.009009,7.4074073,10,20,16.666666,"Clarinda - Oakleigh South",122,"212041309",111,"21309",16.393442,10,13
146,120,13.513514,17.123287,20,14,16.666666,"Clayton South",112,"212041310",148,"21310",12.5,25,20
414,229,16.202532,15.458938,64,61,21.39738,"Dandenong",352,"212041311",395,"21311",17.329546,64,49
256,240,9.756098,14.0625,24,40,12.916667,"Dandenong North",263,"212041312",246,"21312",15.209126,36,31
99,114,3.5714285,6.060606,5,6,7.017544,"Dingley Village",118,"212041313",140,"21313",5.084746,6,8
117,120,17.647058,12.820513,24,16,15.0,"Noble Park - East",116,"212041459",136,"21459",13.793103,15,18
318,240,17.647058,12.578616,51,41,11.666667,"Keysborough",248,"212041314",289,"21314",16.532259,40,28
82,60,14.814815,15.853659,12,11,15.0,"Noble Park North",68,"212041316",81,"21316",16.17647,13,9
246,249,22.321428,19.512196,50,52,17.670683,"Springvale",189,"212041317",224,"21317",27.513227,48,44
175,141,13.21839,18.857143,23,27,18.439716,"Springvale South",129,"212041318",174,"21318",20.930233,33,26
218,209,18.686869,13.761468,37,21,22.488039,"Noble Park - West",202,"212041460",198,"21460",10.39604,30,47
209,150,5.882353,9.569378,12,30,18.666666,"Ashwood - Chadstone",197,"212051319",204,"21319",15.228426,20,28
143,147,24.626865,12.587413,33,10,13.605442,"Clayton",111,"212051320",134,"21320",9.009009,18,20
275,198,15.887851,8.363636,34,15,8.585858,"Glen Waverley - East",185,"212051321",214,"21321",8.1081085,23,17
227,165,8.173077,11.453745,17,13,13.333333,"Glen Waverley - West",151,"212051322",208,"21322",8.609271,26,22
170,121,4.864865,8.235294,9,12,10.743802,"Mount Waverley - North",112,"212051323",185,"21323",10.714286,14,13
224,182,6.2176166,10.714286,12,16,16.483517,"Mount Waverley - South",177,"212051324",193,"21324",9.039548,24,30
237,164,11.440678,8.86076,27,33,15.243902,"Mulgrave",176,"212051325",236,"21325",18.75,21,25
227,211,9.090909,9.2511015,21,9,8.056872,"Oakleigh - Huntingdale",240,"212051326",231,"21326",3.75,21,17
205,195,13.56784,10.243902,27,11,6.6666665,"Wheelers Hill",132,"212051327",199,"21327",8.333333,21,13
94,60,16.90141,21.276596,12,9,11.666667,"Ardeer - Albion",62,"213011328",71,"21328",14.516129,20,7
154,147,18.26087,5.844156,21,21,12.92517,"Cairnlea",146,"213011329",115,"21329",14.383562,9,19
166,132,12.820513,9.638555,15,23,10.606061,"Keilor Downs",132,"213011332",117,"21332",17.424242,16,14
463,228,15.159575,10.799136,57,41,13.596491,"Deer Park - Derrimut",386,"213011330",376,"21330",10.621761,50,31
77,120,21.428572,12.987013,21,16,8.333333,"Delahey",108,"213011331",98,"21331",14.814815,10,10
182,89,11.046512,6.0439563,19,16,11.235955,"Kings Park (Vic.)",157,"213011333",172,"21333",10.191083,11,10
267,234,26.200872,19.475655,60,40,12.820513,"St Albans - North",228,"213011334",229,"21334",17.54386,52,30
144,105,10.869565,19.444445,15,29,20.0,"Altona North",146,"213021343",138,"21343",19.863014,28,21
202,196,24.137932,22.772278,42,41,15.306123,"St Albans - South",193,"213011335",174,"21335",21.243523,46,30
151,110,29.007633,9.271523,38,17,10.0,"Sunshine North",103,"213011337",131,"21337",16.504854,14,11
118,147,8.7378645,17.79661,9,8,14.965986,"Sunshine",81,"213011336",103,"21336",9.876543,21,22
121,137,12.592592,11.570248,17,23,8.029197,"Sydenham",125,"213011339",135,"21339",18.4,14,11
211,145,15.094339,14.21801,32,17,8.275862,"Sunshine West",192,"213011338",212,"21338",8.854167,30,12
141,223,3.821656,15.602837,6,10,5.381166,"Taylors Lakes",191,"213011340",157,"21340",5.235602,22,12
151,112,5.4054055,5.9602647,8,7,5.357143,"Altona",116,"213021341",148,"21341",6.034483,9,6
272,200,3.065134,6.9852943,8,9,8.5,"Newport",216,"213021344",261,"21344",4.1666665,19,17
106,62,8.641975,8.490566,7,4,8.064516,"Seabrook",75,"213021345",81,"21345",5.3333335,9,5
193,180,4.109589,9.326425,6,9,3.8888888,"Williamstown",174,"213021346",146,"21346",5.172414,18,7
145,83,3.053435,5.5172415,4,10,4.8192773,"West Footscray - Tottenham",113,"213031351",131,"21351",8.849558,8,4
191,152,8.252427,10.994764,17,32,17.105263,"Braybrook",199,"213031347",206,"21347",16.080402,21,26
136,106,11.570248,10.294118,14,14,16.981133,"Footscray",91,"213031348",121,"21348",15.384615,14,18
117,93,8.490566,4.2735043,9,14,10.752688,"Maribyrnong",97,"213031349",106,"21349",14.43299,5,10
135,71,5.0,8.888889,7,10,14.084507,"Seddon - Kingsville",102,"213031350",140,"21350",9.803922,12,10
210,168,8.597285,8.095238,19,16,10.714286,"Yarraville",191,"213031352",221,"21352",8.376964,17,18
284,231,12.785388,8.450705,28,23,11.255411,"Bacchus Marsh",250,"213041353",219,"21353",9.2,24,26
316,163,8.571428,6.329114,21,18,7.3619633,"Hillside",200,"213041355",245,"21355",9.0,20,12
295,254,14.4,15.932203,36,43,9.055119,"Melton",240,"213041356",250,"21356",17.916666,47,23
488,169,15.702479,20.491804,57,32,7.1005917,"Melton South",215,"213041357",363,"21357",14.883721,100,12
311,178,13.523131,18.006432,38,23,14.044944,"Melton West",212,"213041358",281,"21358",10.849056,56,25
44,22,6.25,13.636364,1,3,4.5454545,"Rockbank - Mount Cottrell",17,"213041359",16,"21359",17.647058,6,1
327,164,7.751938,6.727829,30,29,9.146341,"Taylors Hill",276,"213041360",387,"21360",10.507246,22,15
83,41,13.559322,4.8192773,8,10,9.756098,"Burnside",64,"213041461",59,"21461",15.625,4,4
286,252,14.68254,11.188811,37,41,8.730159,"Hoppers Crossing - South",236,"213051362",252,"21362",17.37288,32,22
166,51,6.2015505,8.433735,8,10,11.764706,"Burnside Heights",99,"213041462",129,"21462",10.10101,14,6
329,352,10.787172,9.118541,37,26,10.511364,"Caroline Springs",304,"213041463",343,"21463",8.552631,30,37
242,257,13.247863,16.528925,31,34,12.451362,"Hoppers Crossing - North",228,"213051361",234,"21361",14.912281,40,32
130,42,14.285714,26.923077,16,10,23.809525,"Laverton",68,"213051363",112,"21363",14.705882,35,10
869,257,13.304093,11.392406,91,80,9.338521,"Tarneit",482,"213051365",684,"21365",16.597511,99,24
646,87,10.621761,13.003096,41,29,16.091953,"Truganina",200,"213051366",386,"21366",14.5,84,14
132,103,9.708738,11.363636,10,11,9.708738,"Werribee - South",108,"213051368",103,"21368",10.185185,15,10
475,220,13.221154,10.105263,55,46,15.0,"Wyndham Vale",336,"213051369",416,"21369",13.690476,48,33
291,106,10.10101,14.089347,20,14,13.207547,"Point Cook - East",122,"213051464",198,"21464",11.47541,41,14
451,304,11.304348,7.7605324,52,32,7.236842,"Point Cook - North",352,"213051465",460,"21465",9.090909,35,22
293,256,10.116732,15.017065,26,40,7.8125,"Werribee - East",247,"213051467",257,"21467",16.194332,44,20
168,126,16.428572,15.476191,23,14,3.9682539,"Werribee - West",129,"213051468",140,"21468",10.852714,26,5
287,241,10.181818,9.756098,28,56,9.958507,"Carrum Downs",302,"214011370",275,"21370",18.543047,28,24
218,205,17.916666,16.055046,43,30,14.146341,"Frankston",212,"214011371",240,"21371",14.150944,35,29
225,215,24.267782,15.555555,58,55,16.27907,"Frankston North",229,"214011372",239,"21372",24.017467,35,35
236,159,9.478673,8.898305,20,25,8.176101,"Frankston South",202,"214011373",211,"21373",12.376238,21,13
304,286,9.937888,10.526316,32,30,7.3426576,"Langwarrin",328,"214011374",322,"21374",9.146341,32,21
194,151,18.452381,7.731959,31,21,15.231788,"Seaford (Vic.)",174,"214011375",168,"21375",12.068966,15,23
180,141,6.382979,12.222222,12,14,7.8014183,"Skye - Sandhurst",160,"214011376",188,"21376",8.75,22,11
118,83,19.834711,12.711864,24,16,9.638555,"Dromana",83,"214021377",121,"21377",19.27711,15,8
52,40,21.568628,5.769231,11,3,12.5,"Flinders",60,"214021378",51,"21378",5.0,3,5
286,257,20.289856,14.685315,42,30,14.007782,"Hastings - Somers",293,"214021379",207,"21379",10.238908,42,36
233,267,9.7972975,7.2961373,29,25,10.861423,"Mornington",302,"214021380",296,"21380",8.278146,17,29
282,225,7.0895524,6.737589,19,8,8.0,"Mount Eliza",206,"214021381",268,"21381",3.883495,19,18
206,220,6.640625,1.9417475,17,15,10.0,"Mount Martha",233,"214021382",256,"21382",6.4377685,4,22
169,155,11.004785,5.9171596,23,14,5.806452,"Point Nepean",198,"214021383",209,"21383",7.070707,10,9
209,196,10.42654,8.61244,22,34,5.612245,"Rosebud - McCrae",197,"214021384",211,"21384",17.258883,18,11
112,108,26.168224,35.714287,28,33,16.666666,"Mooroopna",121,"216031415",107,"21415",27.272728,40,18
223,190,11.347518,16.591928,32,14,12.105263,"Shepparton - North",244,"216031416",282,"21416",5.7377048,37,23
210,206,11.494253,12.380953,20,19,8.7378645,"Somerville",191,"214021385",174,"21385",9.947644,26,18
347,297,18.452381,18.155619,62,46,8.080808,"Shepparton - South",339,"216031417",336,"21417",13.569322,63,24
45,44,7.142857,11.111111,3,2,9.090909,"Shepparton Region - East",60,"216031418",42,"21418",3.3333333,5,4
110,123,9.459459,20.0,14,16,7.3170733,"Shepparton Region - West",146,"216031419",148,"21419",10.958904,22,9
85,97,24.7191,16.470589,22,6,7.216495,"Glenelg (Vic.)",88,"217011420",89,"21420",6.818182,14,7
98,131,7.5,13.265306,9,5,10.687023,"Hamilton (Vic.)",105,"217011421",120,"21421",4.7619047,13,14
103,156,7.964602,16.504854,9,9,8.974359,"Portland",132,"217011422",113,"21422",6.818182,17,14
70,67,7.594937,28.571428,6,8,5.970149,"Southern Grampians",68,"217011423",79,"21423",11.764706,20,4
79,90,11.111111,30.379747,9,7,8.888889,"Ararat",97,"215011386",81,"21386",7.216495,24,8
40,28,23.333334,10.0,7,2,14.285714,"Ararat Region",32,"215011387",30,"21387",6.25,4,4
39,49,11.764706,12.820513,4,5,4.0816326,"Rochester",38,"216011409",34,"21409",13.157895,5,2
205,189,13.14554,17.073172,28,27,7.9365077,"Horsham",222,"215011388",213,"21388",12.162162,35,15
37,34,13.953488,10.810811,6,4,11.764706,"Horsham Region",34,"215011389",43,"21389",11.764706,4,4
73,85,17.647058,27.39726,12,13,11.764706,"Nhill Region",62,"215011390",68,"21390",20.967741,20,10
93,88,34.328358,13.978495,23,14,15.909091,"Stawell",92,"215011392",67,"21392",15.217391,13,14
31,31,7.6923075,19.35484,3,1,19.35484,"West Wimmera",19,"215011393",39,"21393",5.263158,6,6
89,68,7.7777777,10.11236,7,10,7.352941,"Irymple",84,"215021395",90,"21395",11.904762,9,5
56,54,12.5,8.928572,7,10,5.5555553,"Merbein",62,"215021396",56,"21396",16.129032,5,3
203,168,15.0,12.315271,27,25,19.047619,"Mildura - South",220,"215021470",180,"21470",11.363636,25,32
52,62,14.754098,28.846153,9,14,17.741936,"Buloke",81,"215031400",61,"21400",17.28395,15,11
69,54,14.285714,13.043478,9,7,11.111111,"Gannawarra",80,"215031401",63,"21401",8.75,9,6
27,40,25.806452,29.62963,8,2,17.5,"Kerang",32,"215031402",31,"21402",6.25,8,7
55,65,19.444445,23.636364,14,12,40.0,"Robinvale",55,"215031403",72,"21403",21.818182,13,26
166,146,12.396694,18.072289,15,11,11.643836,"Swan Hill",130,"215031404",121,"21404",8.461538,30,17
73,52,13.978495,8.219178,13,9,11.538462,"Swan Hill Region",92,"215031405",93,"21405",9.782609,6,6
189,208,16.201117,17.460318,29,35,4.8076925,"Echuca",191,"216011406",179,"21406",18.324608,33,10
46,43,10.0,6.521739,5,5,9.302325,"Lockington - Gunbower",49,"216011408",50,"21408",10.204082,3,4
61,75,17.948717,18.032787,14,10,5.3333335,"Cobram",72,"216021411",78,"21411",13.888889,11,4
24,22,23.809525,12.5,5,2,4.5454545,"Moira",24,"216021412",21,"21412",8.333333,3,1
136,144,12.605042,14.705882,15,15,9.027778,"Numurkah",159,"216021413",119,"21413",9.433962,20,13
93,61,10.526316,17.204302,10,3,6.557377,"Yarrawonga",92,"216021414",95,"21414",3.2608695,16,4
45,30,14.705882,17.777779,5,2,6.6666665,"Camperdown",46,"217031471",34,"21471",4.347826,8,2
167,149,13.017752,17.964071,22,24,9.395973,"Colac",169,"217031472",169,"21472",14.201183,30,14
58,56,7.142857,8.620689,4,3,10.714286,"Colac Region",59,"217031473",56,"21473",5.084746,5,6
63,64,8.77193,23.809525,5,10,17.1875,"Corangamite - North",72,"217031474",57,"21474",13.888889,15,11
97,100,7.8651686,18.556702,7,9,10.0,"Corangamite - South",95,"217031475",89,"21475",9.473684,18,10
28,36,30.0,10.714286,9,11,13.888889,"Otway",32,"217031476",30,"21476",34.375,3,5
74,87,9.090909,8.1081085,9,10,10.344828,"Moyne - East",103,"217041477",99,"21477",9.708738,6,9
109,119,14.960629,8.256881,19,12,5.042017,"Moyne - West",143,"217041478",127,"21478",8.391608,9,6
209,260,8.029197,9.569378,22,23,11.923077,"Warrnambool - North",266,"217041479",274,"21479",8.646617,20,31
138,146,16.339869,3.6231885,25,7,6.1643834,"Warrnambool - South",127,"217041480",153,"21480",5.5118113,5,9
