Heidelberg - Rosanna,{'15 - 19': [297, 189.24242424242425], '20 - 24': [670, 539.644776119403], '25 - 29': [833, 1005.9483793517406], '30 - 34': [914, 1361.784463894967], '35 - 39': [993, 1478.0996978851963], '40 - 44': [973, 1526.032887975334], '45 - 49': [858, 1473.2202797202797], '50 - 54': [803, 1392.1469489414694], '55 - 59': [752, 1266.776595744681], '60 - 64': [621, 1143.7342995169083], '65 - 69': [567, 898.0405643738977], '70 - 74': [472, 659.4957627118644], '75 - 79': [434, 726.4861751152074], '80 - 84': [360, 580.0]}
Heidelberg West,{'15 - 19': [307, 177.12377850162866], '20 - 24': [747, 493.7215528781794], '25 - 29': [1080, 932.1], '30 - 34': [1110, 1086.4162162162163], '35 - 39': [917, 1160.321701199564], '40 - 44': [759, 1063.068511198946], '45 - 49': [721, 1029.1595006934813], '50 - 54': [738, 910.4146341463414], '55 - 59': [711, 888.4486638537271], '60 - 64': [539, 779.7977736549166], '65 - 69': [493, 557.630831643002], '70 - 74': [305, 453.01311475409835], '75 - 79': [243, 429.85185185185185], '80 - 84': [210, 422.9]}
Ivanhoe,{'15 - 19': [316, 166.34493670886076], '20 - 24': [582, 513.6563573883161], '25 - 29': [675, 1054.4666666666667], '30 - 34': [711, 1381.73417721519], '35 - 39': [700, 1692.92], '40 - 44': [667, 1727.3988005997], '45 - 49': [775, 1629.3432258064515], '50 - 54': [748, 1608.2994652406417], '55 - 59': [698, 1443.6418338108883], '60 - 64': [627, 1213.6347687400319], '65 - 69': [543, 1037.0570902394106], '70 - 74': [307, 886.3811074918567], '75 - 79': [237, 678.6962025316456], '80 - 84': [191, 689.3664921465969]}
Ivanhoe East - Eaglemont,{'15 - 19': [225, 138.61777777777777], '20 - 24': [412, 487.70388349514565], '25 - 29': [328, 1020.1341463414634], '30 - 34': [290, 1375.193103448276], '35 - 39': [304, 1725.7763157894738], '40 - 44': [436, 1853.3394495412845], '45 - 49': [505, 1865.5366336633663], '50 - 54': [579, 1766.4870466321242], '55 - 59': [561, 1737.2620320855615], '60 - 64': [450, 1552.1066666666666], '65 - 69': [416, 1323.3942307692307], '70 - 74': [307, 1122.328990228013], '75 - 79': [189, 919.3333333333334], '80 - 84': [159, 935.3270440251572]}
Montmorency - Briar Hill,{'15 - 19': [386, 187.47150259067357], '20 - 24': [709, 586.2073342736248], '25 - 29': [791, 1024.0493046776232], '30 - 34': [899, 1299.357063403782], '35 - 39': [1079, 1335.4782205746062], '40 - 44': [1076, 1419.275092936803], '45 - 49': [1066, 1401.6988742964352], '50 - 54': [895, 1339.6346368715083], '55 - 59': [981, 1274.8837920489298], '60 - 64': [862, 1071.046403712297], '65 - 69': [870, 775.1264367816092], '70 - 74': [692, 688.2283236994219], '75 - 79': [434, 599.0875576036866], '80 - 84': [289, 553.1176470588235]}
Viewbank - Yallambie,{'15 - 19': [423, 230.99054373522458], '20 - 24': [860, 586.6511627906976], '25 - 29': [908, 1019.5154185022027], '30 - 34': [1027, 1313.1168451801364], '35 - 39': [1183, 1397.3076923076924], '40 - 44': [1264, 1353.9367088607594], '45 - 49': [1159, 1328.439171699741], '50 - 54': [1052, 1319.787072243346], '55 - 59': [933, 1199.6913183279744], '60 - 64': [819, 1015.3394383394383], '65 - 69': [873, 740.9862542955326], '70 - 74': [722, 601.3545706371191], '75 - 79': [543, 585.8747697974218], '80 - 84': [416, 515.5192307692307]}
Watsonia,{'15 - 19': [211, 188.72037914691944], '20 - 24': [411, 553.4817518248175], '25 - 29': [492, 1015.6158536585366], '30 - 34': [631, 1202.568938193344], '35 - 39': [636, 1301.948113207547], '40 - 44': [653, 1163.1010719754977], '45 - 49': [552, 1182.4239130434783], '50 - 54': [462, 1175.4891774891776], '55 - 59': [499, 1123.1523046092184], '60 - 64': [373, 963.3538873994638], '65 - 69': [412, 641.4077669902913], '70 - 74': [309, 541.5016181229773], '75 - 79': [313, 492.8785942492013], '80 - 84': [190, 432.4842105263158]}
Kingsbury,{'15 - 19': [539, 213.83487940630798], '20 - 24': [1110, 419.1621621621622], '25 - 29': [874, 732.4645308924485], '30 - 34': [592, 944.8918918918919], '35 - 39': [491, 1217.2871690427698], '40 - 44': [570, 1346.5666666666666], '45 - 49': [621, 1355.038647342995], '50 - 54': [531, 1259.7627118644068], '55 - 59': [415, 1155.3373493975903], '60 - 64': [287, 980.8048780487804], '65 - 69': [240, 737.5], '70 - 74': [222, 546.8243243243244], '75 - 79': [215, 515.4279069767442], '80 - 84': [177, 444.5141242937853]}
Reservoir - East,{'15 - 19': [483, 203.34782608695653], '20 - 24': [1454, 525.060522696011], '25 - 29': [2150, 843.1581395348837], '30 - 34': [2300, 1000.231304347826], '35 - 39': [1775, 1034.3194366197183], '40 - 44': [1596, 1019.3809523809524], '45 - 49': [1400, 981.0285714285715], '50 - 54': [1230, 953.8878048780488], '55 - 59': [1124, 827.1921708185054], '60 - 64': [920, 671.3478260869565], '65 - 69': [894, 535.8847874720358], '70 - 74': [715, 465.9132867132867], '75 - 79': [683, 462.8653001464129], '80 - 84': [592, 420.0793918918919]}
Reservoir - West,{'15 - 19': [443, 216.15349887133183], '20 - 24': [1172, 546.7175767918088], '25 - 29': [1640, 872.9121951219512], '30 - 34': [1860, 1077.3306451612902], '35 - 39': [1624, 1130.6385467980297], '40 - 44': [1419, 1132.2487667371388], '45 - 49': [1355, 1036.7033210332104], '50 - 54': [1207, 974.3603976801988], '55 - 59': [1058, 867.3724007561436], '60 - 64': [824, 750.004854368932], '65 - 69': [829, 552.8130277442702], '70 - 74': [751, 501.7549933422104], '75 - 79': [771, 439.49805447470817], '80 - 84': [618, 410.042071197411]}
Preston - East,{'15 - 19': [322, 213.4472049689441], '20 - 24': [1250, 520.4208], '25 - 29': [1732, 877.6068129330254], '30 - 34': [1764, 1135.4285714285713], '35 - 39': [1518, 1255.4723320158103], '40 - 44': [1301, 1219.3228285933897], '45 - 49': [1262, 1127.5324881141046], '50 - 54': [969, 954.7120743034055], '55 - 59': [912, 916.9166666666666], '60 - 64': [627, 699.0478468899521], '65 - 69': [544, 566.2316176470588], '70 - 74': [428, 405.48364485981307], '75 - 79': [400, 389.8475], '80 - 84': [322, 372.9472049689441]}
Preston - West,{'15 - 19': [252, 166.71428571428572], '20 - 24': [636, 538.4732704402516], '25 - 29': [804, 854.7014925373135], '30 - 34': [939, 1181.4419595314164], '35 - 39': [867, 1343.6309111880046], '40 - 44': [929, 1344.6501614639396], '45 - 49': [844, 1192.989336492891], '50 - 54': [657, 1228.2237442922374], '55 - 59': [537, 1084.0502793296089], '60 - 64': [456, 802.5087719298245], '65 - 69': [367, 652.0681198910082], '70 - 74': [260, 460.84615384615387], '75 - 79': [283, 388.46996466431096], '80 - 84': [226, 399.6194690265487]}
Eltham,{'15 - 19': [724, 185.9668508287293], '20 - 24': [1226, 558.8499184339315], '25 - 29': [862, 994.2331786542924], '30 - 34': [895, 1305.4581005586592], '35 - 39': [1141, 1416.458369851008], '40 - 44': [1613, 1497.5920644761313], '45 - 49': [1773, 1513.1624365482232], '50 - 54': [1558, 1474.921052631579], '55 - 59': [1628, 1371.6658476658477], '60 - 64': [1395, 1162.8508960573477], '65 - 69': [1149, 892.3167972149695], '70 - 74': [771, 775.0194552529183], '75 - 79': [441, 648.0204081632653], '80 - 84': [234, 532.3076923076923]}
Hurstbridge,{'15 - 19': [109, 206.1651376146789], '20 - 24': [165, 493.1818181818182], '25 - 29': [146, 882.8493150684932], '30 - 34': [137, 1063.2992700729926], '35 - 39': [214, 1152.4252336448599], '40 - 44': [248, 1245.8548387096773], '45 - 49': [235, 1315.604255319149], '50 - 54': [230, 1211.2826086956522], '55 - 59': [257, 1249.2879377431907], '60 - 64': [221, 883.6515837104073], '65 - 69': [151, 773.205298013245], '70 - 74': [105, 614.3714285714286], '75 - 79': [47, 524.531914893617], '80 - 84': [27, 490.962962962963]}
Kinglake,{'15 - 19': [105, 222.74285714285713], '20 - 24': [155, 619.9032258064516], '25 - 29': [132, 933.8333333333334], '30 - 34': [159, 1083.5031446540881], '35 - 39': [196, 1118.438775510204], '40 - 44': [282, 1056.9432624113474], '45 - 49': [311, 1147.8102893890675], '50 - 54': [288, 1017.4027777777778], '55 - 59': [250, 961.72], '60 - 64': [206, 774.1067961165048], '65 - 69': [161, 521.360248447205], '70 - 74': [87, 610.3103448275862], '75 - 79': [50, 526.3], '80 - 84': [18, 371.22222222222223]}
Panton Hill - St Andrews,{'15 - 19': [188, 227.59574468085106], '20 - 24': [257, 559.2334630350194], '25 - 29': [175, 1090.04], '30 - 34': [156, 928.4102564102565], '35 - 39': [198, 1258.7222222222222], '40 - 44': [287, 1335.2996515679442], '45 - 49': [359, 1333.974930362117], '50 - 54': [371, 1318.3638814016172], '55 - 59': [389, 1167.2262210796914], '60 - 64': [339, 1160.8761061946902], '65 - 69': [307, 919.3843648208469], '70 - 74': [163, 694.4723926380368], '75 - 79': [103, 722.3009708737864], '80 - 84': [53, 838.1509433962265]}
Plenty - Yarrambat,{'15 - 19': [334, 166.6377245508982], '20 - 24': [552, 599.4057971014493], '25 - 29': [441, 1022.6507936507936], '30 - 34': [398, 1220.2060301507538], '35 - 39': [476, 1431.4831932773109], '40 - 44': [568, 1453.8732394366198], '45 - 49': [759, 1442.3675889328063], '50 - 54': [651, 1367.3870967741937], '55 - 59': [613, 1324.8564437194127], '60 - 64': [469, 1095.1194029850747], '65 - 69': [409, 975.8704156479217], '70 - 74': [281, 769.2918149466192], '75 - 79': [150, 537.38], '80 - 84': [98, 465.68367346938777]}
Research - North Warrandyte,{'15 - 19': [223, 185.3542600896861], '20 - 24': [332, 550.2138554216867], '25 - 29': [229, 1108.3973799126638], '30 - 34': [214, 1233.247663551402], '35 - 39': [314, 1466.4522292993631], '40 - 44': [435, 1595.6620689655172], '45 - 49': [534, 1555.5374531835207], '50 - 54': [515, 1522.831067961165], '55 - 59': [492, 1428.0548780487804], '60 - 64': [368, 1316.2826086956522], '65 - 69': [316, 950.6075949367089], '70 - 74': [190, 702.6315789473684], '75 - 79': [111, 836.7297297297297], '80 - 84': [46, 528.8260869565217]}
Wattle Glen - Diamond Creek,{'15 - 19': [575, 182.39478260869566], '20 - 24': [830, 601.3614457831326], '25 - 29': [717, 1024.1603905160391], '30 - 34': [644, 1239.0465838509317], '35 - 39': [707, 1314.984441301273], '40 - 44': [930, 1347.4408602150538], '45 - 49': [983, 1400.5513733468972], '50 - 54': [1044, 1332.8984674329502], '55 - 59': [933, 1303.540192926045], '60 - 64': [664, 1101.737951807229], '65 - 69': [514, 779.3501945525292], '70 - 74': [343, 542.801749271137], '75 - 79': [189, 510.26984126984127], '80 - 84': [117, 452.7435897435897]}
Bundoora - North,{'15 - 19': [231, 286.8181818181818], '20 - 24': [633, 547.8388625592418], '25 - 29': [603, 878.6782752902155], '30 - 34': [500, 1065.38], '35 - 39': [383, 1183.7885117493472], '40 - 44': [465, 1290.1225806451612], '45 - 49': [467, 1250.1092077087794], '50 - 54': [375, 1125.2186666666666], '55 - 59': [336, 1005.9464285714286], '60 - 64': [249, 818.0963855421687], '65 - 69': [194, 563.7010309278351], '70 - 74': [119, 446.69747899159665], '75 - 79': [145, 449.49655172413793], '80 - 84': [106, 485.0566037735849]}
Bundoora - West,{'15 - 19': [121, 211.5206611570248], '20 - 24': [432, 516.074074074074], '25 - 29': [405, 794.0074074074074], '30 - 34': [398, 943.6231155778894], '35 - 39': [319, 1040.065830721003], '40 - 44': [342, 1057.1286549707602], '45 - 49': [259, 916.1660231660231], '50 - 54': [273, 947.1978021978022], '55 - 59': [295, 926.1322033898305], '60 - 64': [349, 798.2779369627507], '65 - 69': [308, 538.1688311688312], '70 - 74': [285, 482.4315789473684], '75 - 79': [204, 446.37254901960785], '80 - 84': [141, 450.1063829787234]}
Lalor,{'15 - 19': [586, 217.50682593856655], '20 - 24': [1089, 506.85858585858585], '25 - 29': [1433, 794.5952547103977], '30 - 34': [1600, 931.045], '35 - 39': [1443, 952.3998613998614], '40 - 44': [1234, 843.1077795786061], '45 - 49': [1187, 825.502948609941], '50 - 54': [1054, 802.3121442125237], '55 - 59': [927, 704.3333333333334], '60 - 64': [869, 586.7330264672037], '65 - 69': [983, 474.80061037639877], '70 - 74': [812, 413.442118226601], '75 - 79': [740, 419.89864864864865], '80 - 84': [583, 387.6449399656947]}
Mill Park - North,{'15 - 19': [580, 204.6103448275862], '20 - 24': [1174, 591.1158432708688], '25 - 29': [1103, 932.8132366273799], '30 - 34': [978, 1016.459100204499], '35 - 39': [876, 1060.0730593607307], '40 - 44': [1030, 1037.516504854369], '45 - 49': [1214, 1073.5090609555189], '50 - 54': [1345, 1087.0743494423791], '55 - 59': [1137, 933.6244503078276], '60 - 64': [875, 829.88], '65 - 69': [616, 545.8506493506494], '70 - 74': [390, 451.5692307692308], '75 - 79': [299, 400.056856187291], '80 - 84': [234, 385.6666666666667]}
Mill Park - South,{'15 - 19': [303, 191.07920792079207], '20 - 24': [764, 563.6596858638743], '25 - 29': [796, 866.4623115577889], '30 - 34': [805, 961.0869565217391], '35 - 39': [603, 1009.9087893864013], '40 - 44': [584, 988.332191780822], '45 - 49': [707, 976.5841584158416], '50 - 54': [753, 1006.9893758300133], '55 - 59': [781, 943.6530089628682], '60 - 64': [637, 824.1836734693877], '65 - 69': [495, 594.8525252525252], '70 - 74': [312, 453.3269230769231], '75 - 79': [211, 397.21800947867297], '80 - 84': [142, 398.86619718309856]}
Thomastown,{'15 - 19': [454, 188.72466960352423], '20 - 24': [1071, 517.1372549019608], '25 - 29': [1321, 790.8682816048448], '30 - 34': [1327, 864.3978899773927], '35 - 39': [1123, 842.4728406055209], '40 - 44': [995, 811.1608040201005], '45 - 49': [1019, 751.4200196270854], '50 - 54': [970, 767.3711340206186], '55 - 59': [953, 729.2791185729276], '60 - 64': [924, 587.1948051948052], '65 - 69': [978, 459.0051124744376], '70 - 74': [844, 391.02725118483414], '75 - 79': [695, 379.25323741007196], '80 - 84': [513, 389.0]}
Wallan,{'15 - 19': [462, 216.46753246753246], '20 - 24': [755, 649.8132450331126], '25 - 29': [966, 991.6573498964804], '30 - 34': [1146, 1097.848167539267], '35 - 39': [944, 1062.5063559322034], '40 - 44': [1003, 1085.3020937188435], '45 - 49': [1048, 1077.0601145038167], '50 - 54': [927, 1067.8942826321468], '55 - 59': [825, 1067.9333333333334], '60 - 64': [655, 919.9587786259542], '65 - 69': [558, 597.5017921146954], '70 - 74': [317, 544.8328075709779], '75 - 79': [157, 551.7643312101911], '80 - 84': [82, 410.5487804878049]}
Whittlesea,{'15 - 19': [240, 247.57083333333333], '20 - 24': [366, 658.6174863387978], '25 - 29': [361, 917.8919667590028], '30 - 34': [359, 1019.9693593314763], '35 - 39': [379, 1148.8153034300792], '40 - 44': [524, 1142.1297709923665], '45 - 49': [540, 1175.7222222222222], '50 - 54': [485, 1103.4206185567011], '55 - 59': [408, 1111.2058823529412], '60 - 64': [414, 821.7173913043479], '65 - 69': [389, 650.5526992287918], '70 - 74': [294, 601.0714285714286], '75 - 79': [195, 524.8461538461538], '80 - 84': [147, 531.9251700680272]}
Doreen,{'15 - 19': [537, 237.9608938547486], '20 - 24': [848, 615.5070754716982], '25 - 29': [1368, 981.7543859649123], '30 - 34': [1859, 1131.2571274878967], '35 - 39': [1839, 1196.2702555736814], '40 - 44': [1567, 1224.962986598596], '45 - 49': [1259, 1255.4575059571089], '50 - 54': [885, 1161.6067796610168], '55 - 59': [707, 1089.896746817539], '60 - 64': [559, 918.8729874776386], '65 - 69': [536, 616.9328358208955], '70 - 74': [349, 486.0028653295129], '75 - 79': [132, 431.8636363636364], '80 - 84': [58, 375.6896551724138]}
Epping - East,{'15 - 19': [381, 200.95538057742783], '20 - 24': [788, 543.510152284264], '25 - 29': [873, 831.5269186712486], '30 - 34': [869, 936.5143843498274], '35 - 39': [815, 972.4061349693252], '40 - 44': [756, 947.6296296296297], '45 - 49': [748, 936.1122994652407], '50 - 54': [773, 928.0750323415265], '55 - 59': [678, 911.2905604719764], '60 - 64': [511, 754.945205479452], '65 - 69': [354, 516.2740112994351], '70 - 74': [236, 447.8093220338983], '75 - 79': [210, 411.6190476190476], '80 - 84': [164, 427.5243902439024]}
Epping - South,{'15 - 19': [188, 182.77659574468086], '20 - 24': [487, 527.4188911704313], '25 - 29': [560, 756.8589285714286], '30 - 34': [617, 886.8849270664506], '35 - 39': [496, 889.6451612903226], '40 - 44': [432, 884.9027777777778], '45 - 49': [460, 941.3], '50 - 54': [440, 848.125], '55 - 59': [433, 823.6120092378753], '60 - 64': [366, 716.7868852459017], '65 - 69': [377, 507.3342175066313], '70 - 74': [247, 438.57894736842104], '75 - 79': [124, 394.8306451612903], '80 - 84': [76, 396.4605263157895]}
Epping - West,{'15 - 19': [232, 185.09913793103448], '20 - 24': [491, 571.3217922606925], '25 - 29': [736, 817.2173913043479], '30 - 34': [1190, 1032.9563025210084], '35 - 39': [1045, 1057.9377990430621], '40 - 44': [761, 1075.9566360052563], '45 - 49': [553, 958.8336347197106], '50 - 54': [418, 930.421052631579], '55 - 59': [291, 903.8453608247422], '60 - 64': [234, 661.8205128205128], '65 - 69': [153, 586.2549019607843], '70 - 74': [76, 453.3157894736842], '75 - 79': [51, 369.7647058823529], '80 - 84': [30, 360.7]}
Mernda,{'15 - 19': [291, 196.2852233676976], '20 - 24': [786, 645.7977099236641], '25 - 29': [1304, 946.6349693251534], '30 - 34': [1823, 1078.5271530444322], '35 - 39': [1410, 1162.7163120567375], '40 - 44': [1101, 1162.542234332425], '45 - 49': [812, 1120.0], '50 - 54': [585, 1086.3846153846155], '55 - 59': [496, 989.1209677419355], '60 - 64': [387, 794.4005167958657], '65 - 69': [328, 565.0823170731708], '70 - 74': [193, 432.40932642487047], '75 - 79': [125, 422.416], '80 - 84': [49, 432.9795918367347]}
South Morang (North),{'15 - 19': [342, 186.30701754385964], '20 - 24': [571, 619.2381786339755], '25 - 29': [646, 944.9752321981424], '30 - 34': [943, 1085.7189819724283], '35 - 39': [1087, 1224.3219871205151], '40 - 44': [976, 1164.0225409836066], '45 - 49': [830, 1133.3373493975903], '50 - 54': [583, 1135.6792452830189], '55 - 59': [407, 1070.3095823095823], '60 - 64': [308, 806.4090909090909], '65 - 69': [222, 545.8378378378378], '70 - 74': [133, 416.83458646616543], '75 - 79': [65, 436.38461538461536], '80 - 84': [44, 392.27272727272725]}
South Morang (South),{'15 - 19': [370, 221.53783783783783], '20 - 24': [639, 576.9796557120501], '25 - 29': [642, 915.5981308411215], '30 - 34': [774, 1038.0994832041345], '35 - 39': [813, 1122.8068880688807], '40 - 44': [829, 1098.1797346200242], '45 - 49': [851, 1077.7262044653348], '50 - 54': [682, 1063.5425219941349], '55 - 59': [507, 1021.3076923076923], '60 - 64': [418, 867.5], '65 - 69': [360, 527.3694444444444], '70 - 74': [293, 441.2047781569966], '75 - 79': [234, 459.70512820512823], '80 - 84': [159, 423.1509433962264]}
Wollert,{'15 - 19': [140, 228.04285714285714], '20 - 24': [358, 592.9664804469273], '25 - 29': [805, 899.0], '30 - 34': [1260, 1031.0], '35 - 39': [860, 1063.35], '40 - 44': [473, 1064.5813953488373], '45 - 49': [326, 946.6932515337423], '50 - 54': [259, 796.7335907335907], '55 - 59': [202, 851.4752475247525], '60 - 64': [140, 754.2571428571429], '65 - 69': [138, 567.3695652173913], '70 - 74': [74, 383.4594594594595], '75 - 79': [43, 395.25581395348837], '80 - 84': [17, 365.6470588235294]}
Airport West,{'15 - 19': [117, 255.92307692307693], '20 - 24': [328, 639.9573170731708], '25 - 29': [507, 1056.1715976331361], '30 - 34': [579, 1313.5112262521588], '35 - 39': [495, 1302.6242424242423], '40 - 44': [460, 1242.3304347826088], '45 - 49': [472, 1240.1864406779662], '50 - 54': [386, 1123.139896373057], '55 - 59': [392, 1080.6275510204082], '60 - 64': [322, 775.5496894409938], '65 - 69': [318, 593.874213836478], '70 - 74': [268, 447.68283582089555], '75 - 79': [277, 413.3176895306859], '80 - 84': [213, 390.03286384976525]}
Keilor,{'15 - 19': [207, 164.231884057971], '20 - 24': [428, 590.3364485981308], '25 - 29': [356, 1017.2921348314607], '30 - 34': [359, 1243.8300835654595], '35 - 39': [433, 1303.7852193995382], '40 - 44': [503, 1304.220675944334], '45 - 49': [529, 1250.1417769376183], '50 - 54': [514, 1275.035019455253], '55 - 59': [481, 1153.0706860706862], '60 - 64': [456, 1032.2456140350878], '65 - 69': [550, 699.7418181818182], '70 - 74': [427, 580.9859484777518], '75 - 79': [275, 524.5272727272727], '80 - 84': [176, 499.92045454545456]}
Keilor East,{'15 - 19': [515, 188.16504854368932], '20 - 24': [1118, 555.1565295169946], '25 - 29': [1263, 1017.2755344418052], '30 - 34': [1391, 1225.3982746225736], '35 - 39': [1442, 1275.7766990291261], '40 - 44': [1625, 1235.5686153846154], '45 - 49': [1574, 1222.7484116899618], '50 - 54': [1408, 1154.6640625], '55 - 59': [1232, 1077.721590909091], '60 - 64': [1105, 874.1529411764706], '65 - 69': [1322, 590.1527987897125], '70 - 74': [1342, 517.6497764530551], '75 - 79': [1154, 470.93414211438477], '80 - 84': [780, 416.8615384615385]}
Niddrie - Essendon West,{'15 - 19': [205, 204.3170731707317], '20 - 24': [327, 533.7920489296636], '25 - 29': [366, 1037.4153005464482], '30 - 34': [397, 1392.2997481108312], '35 - 39': [445, 1527.0898876404494], '40 - 44': [463, 1385.4924406047517], '45 - 49': [544, 1492.5753676470588], '50 - 54': [420, 1411.05], '55 - 59': [355, 1428.6478873239437], '60 - 64': [266, 992.2105263157895], '65 - 69': [259, 628.5135135135135], '70 - 74': [149, 512.6577181208054], '75 - 79': [171, 475.7485380116959], '80 - 84': [144, 431.9375]}
Strathmore,{'15 - 19': [283, 143.09893992932862], '20 - 24': [537, 541.5474860335196], '25 - 29': [429, 1089.6643356643356], '30 - 34': [379, 1351.7757255936676], '35 - 39': [513, 1489.3333333333333], '40 - 44': [676, 1584.2662721893491], '45 - 49': [685, 1523.4014598540145], '50 - 54': [632, 1485.7088607594937], '55 - 59': [565, 1391.4672566371682], '60 - 64': [516, 1186.0], '65 - 69': [394, 922.4771573604061], '70 - 74': [251, 640.1952191235059], '75 - 79': [207, 628.6376811594203], '80 - 84': [165, 549.4727272727273]}
Gisborne,{'15 - 19': [396, 225.1439393939394], '20 - 24': [566, 617.9611307420495], '25 - 29': [417, 1064.0263788968825], '30 - 34': [623, 1306.0369181380418], '35 - 39': [714, 1427.3053221288515], '40 - 44': [887, 1435.640360766629], '45 - 49': [879, 1404.1763367463027], '50 - 54': [802, 1392.2605985037405], '55 - 59': [736, 1321.5217391304348], '60 - 64': [541, 1085.804066543438], '65 - 69': [629, 711.7090620031796], '70 - 74': [444, 624.7567567567568], '75 - 79': [248, 567.8145161290323], '80 - 84': [126, 449.95238095238096]}
Macedon,{'15 - 19': [76, 170.73684210526315], '20 - 24': [92, 490.4782608695652], '25 - 29': [78, 1024.6153846153845], '30 - 34': [101, 1217.5940594059407], '35 - 39': [171, 1472.5204678362572], '40 - 44': [235, 1479.540425531915], '45 - 49': [244, 1532.4426229508197], '50 - 54': [216, 1548.1666666666667], '55 - 59': [206, 1447.0970873786407], '60 - 64': [235, 1172.3617021276596], '65 - 69': [208, 950.6634615384615], '70 - 74': [113, 809.9911504424779], '75 - 79': [88, 577.3522727272727], '80 - 84': [40, 778.0]}
Riddells Creek,{'15 - 19': [131, 201.35114503816794], '20 - 24': [185, 593.0324324324324], '25 - 29': [160, 934.875], '30 - 34': [159, 1257.4905660377358], '35 - 39': [179, 1348.7765363128492], '40 - 44': [267, 1344.2134831460673], '45 - 49': [323, 1353.030959752322], '50 - 54': [315, 1354.1492063492065], '55 - 59': [255, 1290.5294117647059], '60 - 64': [233, 891.68669527897], '65 - 69': [205, 741.5658536585366], '70 - 74': [123, 642.4146341463414], '75 - 79': [76, 533.0394736842105], '80 - 84': [22, 411.90909090909093]}
Romsey,{'15 - 19': [224, 216.26785714285714], '20 - 24': [388, 664.1726804123712], '25 - 29': [346, 963.6127167630058], '30 - 34': [369, 1082.739837398374], '35 - 39': [439, 1186.4031890660592], '40 - 44': [612, 1243.812091503268], '45 - 49': [648, 1188.4722222222222], '50 - 54': [643, 1174.1601866251945], '55 - 59': [609, 1088.4909688013136], '60 - 64': [537, 946.4860335195531], '65 - 69': [497, 736.7042253521126], '70 - 74': [318, 568.2830188679245], '75 - 79': [204, 689.1323529411765], '80 - 84': [100, 510.03]}
Coburg North,{'15 - 19': [123, 188.7560975609756], '20 - 24': [374, 538.3743315508021], '25 - 29': [536, 842.3246268656717], '30 - 34': [610, 1200.8196721311476], '35 - 39': [567, 1368.7566137566137], '40 - 44': [543, 1284.4438305709025], '45 - 49': [481, 1167.8794178794178], '50 - 54': [392, 1068.4617346938776], '55 - 59': [296, 900.8986486486486], '60 - 64': [240, 788.925], '65 - 69': [193, 570.3678756476684], '70 - 74': [169, 433.41420118343194], '75 - 79': [170, 406.67058823529413], '80 - 84': [162, 401.14814814814815]}
Fawkner,{'15 - 19': [294, 196.19387755102042], '20 - 24': [669, 499.4185351270553], '25 - 29': [815, 748.1644171779141], '30 - 34': [943, 947.0381760339343], '35 - 39': [820, 990.7560975609756], '40 - 44': [705, 1002.2794326241135], '45 - 49': [660, 897.1212121212121], '50 - 54': [578, 878.9083044982699], '55 - 59': [512, 808.267578125], '60 - 64': [425, 688.6941176470589], '65 - 69': [365, 457.1698630136986], '70 - 74': [311, 411.35369774919616], '75 - 79': [465, 397.258064516129], '80 - 84': [420, 419.1333333333333]}
Pascoe Vale,{'15 - 19': [438, 181.95890410958904], '20 - 24': [1170, 624.1709401709402], '25 - 29': [1744, 1015.4770642201835], '30 - 34': [2074, 1306.3206364513019], '35 - 39': [1735, 1344.7527377521615], '40 - 44': [1492, 1336.577747989276], '45 - 49': [1343, 1251.2784810126582], '50 - 54': [1191, 1150.5734676742234], '55 - 59': [1041, 1103.492795389049], '60 - 64': [725, 874.7213793103448], '65 - 69': [622, 656.9823151125402], '70 - 74': [461, 500.60954446854663], '75 - 79': [511, 436.1311154598826], '80 - 84': [541, 434.58964879852124]}
Glenroy,{'15 - 19': [436, 218.30275229357798], '20 - 24': [1235, 529.6453441295547], '25 - 29': [1871, 859.8284339925174], '30 - 34': [1957, 1027.21665815023], '35 - 39': [1507, 1071.9422694094228], '40 - 44': [1142, 1059.323992994746], '45 - 49': [1002, 977.2784431137725], '50 - 54': [992, 941.1875], '55 - 59': [819, 856.3076923076923], '60 - 64': [624, 748.5], '65 - 69': [600, 479.03333333333336], '70 - 74': [530, 454.3018867924528], '75 - 79': [537, 443.0223463687151], '80 - 84': [481, 399.13721413721413]}
Gowanbrae,{'15 - 19': [51, 162.88235294117646], '20 - 24': [105, 485.3809523809524], '25 - 29': [167, 962.3832335329341], '30 - 34': [168, 1462.517857142857], '35 - 39': [216, 1362.1851851851852], '40 - 44': [227, 1404.2687224669603], '45 - 49': [229, 1258.1965065502184], '50 - 54': [139, 1126.453237410072], '55 - 59': [99, 1167.6666666666667], '60 - 64': [91, 986.8901098901099], '65 - 69': [70, 557.6857142857143], '70 - 74': [85, 434.0235294117647], '75 - 79': [78, 439.47435897435895], '80 - 84': [60, 464.85]}
Hadfield,{'15 - 19': [129, 186.7906976744186], '20 - 24': [261, 504.367816091954], '25 - 29': [362, 942.585635359116], '30 - 34': [337, 1056.186943620178], '35 - 39': [307, 1020.328990228013], '40 - 44': [336, 990.2261904761905], '45 - 49': [289, 915.2352941176471], '50 - 54': [293, 886.7986348122867], '55 - 59': [205, 869.5121951219512], '60 - 64': [197, 647.0609137055837], '65 - 69': [205, 468.7560975609756], '70 - 74': [194, 442.10309278350513], '75 - 79': [251, 472.7250996015936], '80 - 84': [201, 397.5970149253731]}
